id_A,id_B,certificate_score,evidence_count,witness_path,region_size,jaccard_score,tfidf_score,sbert_score,value_score,is_match
892,892,14.055453,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.023809523809523808,0.0,0.31239180021415935,0.11206710800789439,0
1604,1604,14.055452,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.09433962264150944,0.05506159572748087,0.2820216983901029,0.14380763891969772,0
1397,1397,14.055431,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.09090909090909091,0.07992490153476281,0.44294302180920475,0.20459233808435284,0
966,2124,14.055426,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.0,0.0,0.1463679696522425,0.048789323217414166,0
1867,1867,14.05542,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05263157894736842,0.011854528920513608,0.272147231272381,0.11221111304675435,0
1659,1438,14.055414,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.08695652173913043,0.017744775780147416,0.38047237909554016,0.161724558871606,0
282,282,14.055409,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.03571428571428571,0.007506079378193225,0.18748310235835003,0.076901155816943,0
148,1407,14.055407,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.06060606060606061,0.009635246135823143,0.2998179404053701,0.12335308238241793,0
807,1859,14.055398,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.08333333333333333,0.030426407350700273,0.28423376637778897,0.13266450235394087,0
589,1753,14.055385,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.08571428571428572,0.009994051191056725,0.38522504481233305,0.16031112723922517,0
842,1796,14.055383,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.14285714285714285,0.18100963789759866,0.20784015895835656,0.17723564657103266,0
501,1986,14.055377,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05128205128205128,0.0,0.24496374900274015,0.09874860009493047,0
72,72,14.055375,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05555555555555555,0.007508127264501,0.17462726125111383,0.07923031469039012,0
1036,1036,14.055374,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05263157894736842,0.016495049758588908,0.12422232960593552,0.06444965277063096,0
2083,916,14.055369,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.047619047619047616,0.010564656047933918,0.39891976749780356,0.15236782372159505,0
15,622,14.055367,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05714285714285714,0.0,0.3209192188825998,0.12602069200848565,0
1327,736,14.055355,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.08695652173913043,0.04829471685059901,0.2794930469272935,0.13824809517234096,0
978,625,14.055353,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.022222222222222223,0.0,0.41342163128664344,0.14521461783628856,0
101,1378,14.055352,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.044444444444444446,0.011228112136132876,0.4011442394308571,0.1522722653371448,0
1376,1376,14.055352,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05128205128205128,0.0,0.280601589823087,0.11062788036837944,0
739,187,14.055351,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05,0.0,0.3060030863403871,0.11866769544679569,0
811,1187,14.05535,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.10256410256410256,0.05887800987063768,0.34080707879840555,0.16741639707771527,0
153,554,14.055317,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.02631578947368421,0.0,0.09698227888931349,0.041099356120999235,0
567,1403,14.055303,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.10526315789473684,0.03038085940603303,0.2544984828520396,0.1300475000509365,0
2238,1868,14.055303,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.06666666666666667,0.02467178865689084,0.2772554410679287,0.12286463213049541,0
1393,1393,14.055298,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05555555555555555,0.0,0.2533931890822902,0.1029829148792819,0
1715,1715,14.055298,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05555555555555555,0.010228074970487848,0.22114124236025326,0.09564162429543221,0
2201,141,14.055287,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.02,0.0,0.3814270194883769,0.13380900649612562,0
1453,1807,14.055282,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05263157894736842,0.04786019062862158,0.2634320281712048,0.12130793258239826,0
430,430,14.055267,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.04878048780487805,0.012969266825820953,0.23614660606479523,0.09929878689849808,0
1666,1099,14.055261,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.0,0.0,0.25482181282998423,0.0849406042766614,0
2046,1614,14.055249,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.037037037037037035,0.0436374793243444,0.28548714575168804,0.12205388737102314,0
2049,2049,14.055244,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.0,0.0,0.04044000762096089,0.013480002540320295,0
1710,722,14.055234,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.0,0.0,0.14474964850030553,0.048249882833435176,0
2182,1798,14.055227,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.0,0.0,0.1595442513941904,0.0531814171313968,0
973,973,14.055217,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.02857142857142857,0.0,0.13514708756356525,0.05457283871166461,0
1680,1680,14.055217,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.03225806451612903,0.009914086511270237,0.18343683522512194,0.07520299541750707,0
318,812,14.055206,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.09375,0.018674432864831392,0.24745030343948676,0.11995824543477272,0
240,1283,14.055204,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.024390243902439025,0.0,0.1794066727585386,0.06793230555365921,0
2243,2243,14.055204,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.02702702702702703,0.0,0.16421881727264986,0.06374861476655896,0
203,203,14.055184,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.08108108108108109,0.01026812082143099,0.3445918517236412,0.1453136845420511,0
80,1711,14.055183,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.045454545454545456,0.008795177525572693,0.33352770434698314,0.1292591424423671,0
1890,1010,14.055179,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.06451612903225806,0.0,0.2496837927251403,0.10473330725246612,0
1069,1069,14.055173,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.0,0.0,0.14251439419893547,0.047504798066311825,0
2248,578,14.055164,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05128205128205128,0.006948615966829885,0.16044649484131002,0.07289238736339705,0
401,493,14.055161,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.08571428571428572,0.03872096249230222,0.324731025614685,0.14972209127375766,0
200,632,14.055158,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.08695652173913043,0.05778654835133671,0.45487633828440444,0.1998731361249572,0
409,409,14.055154,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.023255813953488372,0.0,0.13516381982401565,0.05280654459250134,0
1935,1931,14.055153,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.06818181818181818,0.019111476815640502,0.17624193365231605,0.08784507621659159,0
2076,2076,14.055148,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.10256410256410256,0.012322351659969998,0.30552337528779727,0.14013660983728995,0
1819,1819,14.055144,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.03125,0.00528186822108345,0.30056388000256273,0.11236524940788206,0
274,949,14.055141,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05555555555555555,0.01674229147896074,0.4321812877437801,0.16815971159276547,0
2196,2196,14.05514,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.029411764705882353,0.0,0.32926718045619086,0.11955964838735773,0
680,944,14.055125,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05405405405405406,0.00771015960892522,0.1311872698226507,0.06431716116187665,0
323,1020,14.055123,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.018867924528301886,0.0,0.21475773204957427,0.07787521885929205,0
1779,1947,14.05512,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.075,0.06007744325859355,0.13608853384835545,0.09038865903564967,0
1549,876,14.055114,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.0,0.0,0.07836748237933283,0.026122494126444278,0
1091,1091,14.055113,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.0,0.0,0.3458407480961243,0.11528024936537477,0
1722,1300,14.055112,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.029411764705882353,0.0,0.23530017383091983,0.08823731284560073,0
1440,1440,14.055106,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.037037037037037035,0.010134958189943935,0.2533577585415594,0.10017658458951345,0
505,1633,14.055101,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.06896551724137931,0.012756456943564875,0.4466678904407615,0.17612995487523522,0
1332,1332,14.055099,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.08333333333333333,0.023971159896435237,0.24390637909319268,0.1170702907743204,0
1137,1137,14.055094,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.08333333333333333,0.011433080843350181,0.40353466198154264,0.16610035871940873,0
573,573,14.055093,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.03571428571428571,0.0,0.14320686072991712,0.059640382148067606,0
2078,2078,14.055093,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.03125,0.0,0.26746788360247475,0.09957262786749159,0
1676,404,14.05509,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.03571428571428571,0.0,0.2025638472405824,0.07942604431828937,0
396,396,14.055089,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05555555555555555,0.0,0.26942890432536404,0.10832815329363987,0
1433,53,14.055071,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.13333333333333333,0.05617337795274892,0.35201910248710866,0.18050860459106363,0
1115,2256,14.055048,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.029411764705882353,0.0,0.06124773839639344,0.03021983436742527,0
1381,1381,14.055038,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.0196078431372549,0.0,0.3367516930251473,0.11878651205413406,0
225,225,14.055035,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.045454545454545456,0.020450740486771646,0.2744678573832162,0.1134577144415111,0
621,621,14.055026,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.06451612903225806,0.05461010611631642,0.17649644638479872,0.09854089384445774,0
1027,806,14.05501,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.022222222222222223,0.0,0.17396674593758038,0.0653963227199342,0
2040,2040,14.055004,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.06666666666666667,0.012013431838885348,0.43508685556089044,0.17125565135548082,0
57,754,14.054998,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.07407407407407407,0.03193056172019386,0.2168788660115418,0.10762783393526991,0
36,590,14.054979,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.046511627906976744,0.009977221238220191,0.31551819382497914,0.12400234765672535,0
684,719,14.054977,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.058823529411764705,0.016152113908088187,0.08081943770853639,0.051931693676129764,0
1731,1192,14.054976,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05,0.04037606439129,0.20928944227777904,0.09988850222302302,0
2118,458,14.054962,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.07692307692307693,0.18368260224060534,0.3038504240677507,0.18815203441047768,0
2242,2242,14.05495,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05555555555555555,0.025404252306106982,0.372214078927531,0.15105796226306453,0
713,713,14.054948,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.07142857142857142,0.032090441143685845,0.4917373947358437,0.1984188024360337,0
1531,1531,14.054938,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.047619047619047616,0.01821850321717955,0.327464435640772,0.1311006621589997,0
2168,2168,14.054909,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.03333333333333333,0.03290571643529934,0.37240763099068686,0.14621556025310653,0
394,394,14.054901,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.05714285714285714,0.018032003612814436,0.3990563828197624,0.15807708119181133,0
1655,1655,14.054893,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.08823529411764706,0.05696843834190027,0.23776313429803025,0.12765562225252586,0
318,318,14.05488,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.08571428571428572,0.01403411976489478,0.1690567541416694,0.08960171987361663,0
10,10,14.054879,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.03225806451612903,0.0,0.11974158508998227,0.05066654986870376,0
174,362,14.054878,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.09090909090909091,0.018508615947241132,0.19995429634717482,0.10312400106783563,0
980,361,14.054867,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.06976744186046512,0.016430640281533508,0.2551039692045503,0.11376735044884963,0
488,488,14.054866,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.047619047619047616,0.007109700685683824,0.2749262778140554,0.10988500870626228,0
1885,1885,14.054864,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.029411764705882353,0.0,0.08443121769964036,0.0379476608018409,0
1782,1782,14.054861,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.06896551724137931,0.025542400577619213,0.24986849151802742,0.11479213644567532,0
1316,922,14.05486,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.0,0.0,0.26151416058674726,0.08717138686224908,0
793,1944,14.054856,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.07317073170731707,0.03451634147277966,0.5353848481201375,0.21435730710007808,0
1786,2278,14.054853,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.30434782608695654,0.36771021883830435,0.529180066983898,0.4004127039697196,0
1519,1519,14.054848,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.06060606060606061,0.022026914730289757,0.16706557863674357,0.08323285132436464,0
883,873,14.054844,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.027777777777777776,0.0,0.3716035662845769,0.13312711468745156,0
179,179,14.05484,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.10526315789473684,0.03583546827921263,0.11655558743946895,0.08588473787113948,0
404,404,14.054838,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.08823529411764706,0.010927467543566683,0.46621660746884985,0.1884597897100212,0
1687,1687,14.054837,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.11428571428571428,0.02022807293550593,0.10086169158441752,0.07845849293521258,0
20,614,14.054833,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.10256410256410256,0.07311708902798397,0.46991052063302263,0.2151972374083697,0
1271,2009,14.05481,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.06060606060606061,0.030194802802723623,0.2939174629312324,0.12823944211333888,0
1374,1374,14.05481,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.02040816326530612,0.0,-0.037768820143361546,-0.005786885626018475,0
1937,1937,14.054771,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.023255813953488372,0.0,0.05461442206232029,0.02595674533860289,0
1133,1133,14.054765,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.029411764705882353,0.037795260937421575,0.29378983662275027,0.12033228742201807,0
2216,1306,14.054759,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.02631578947368421,0.0,0.3840013181838018,0.136772369219162,0
2220,2139,14.054753,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.058823529411764705,0.008085628062429774,0.2839931700982722,0.11696744252415554,0
94,94,14.054732,12,strong_rescue::anchor_bigram|block_id|categorical_value|digit_signature|field_presence|long_pair|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1,0.07142857142857142,0.024265896396822376,0.4231846396434005,0.1729597024895981,0
