id_A,id_B,certificate_score,evidence_count,witness_path,region_size
1484,1484,18.154219,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
115,115,18.154195,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1600,1600,18.154149,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1386,1936,18.15414,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1287,1287,18.154102,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
0,0,18.15408,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
708,708,18.154067,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1140,1140,18.15401,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
655,655,18.153877,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1614,1614,18.153642,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
69,69,18.153565,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1612,1612,18.153434,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
2027,2027,18.153407,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
2291,2291,18.153391,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
627,627,18.153297,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
77,77,18.153286,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1199,1199,18.153267,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1204,763,18.153263,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1068,1068,18.15324,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
2059,2059,18.153228,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1159,1159,18.153171,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1090,2033,18.153161,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1988,1988,18.153101,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
831,831,18.153065,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
290,290,18.15304,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1163,1163,18.152987,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1040,1040,18.152982,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
851,851,18.152954,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
923,923,18.152945,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
182,182,18.152939,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
509,509,18.152892,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
466,466,18.152878,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
624,624,18.152749,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1697,1697,18.152699,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1277,1277,18.152595,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
2151,2151,18.152572,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
376,376,18.152571,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1323,1323,18.152519,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1501,1501,18.15249,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1691,1691,18.152381,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
0,2123,18.152372,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1375,1375,18.152325,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
274,274,18.152324,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1076,1076,18.152283,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
283,283,18.152272,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
806,806,18.152223,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
961,961,18.152198,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1045,1045,18.152189,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1804,1804,18.152034,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1709,1709,18.151931,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1275,1275,18.151929,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
639,639,18.151815,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1677,1677,18.151779,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
605,605,18.151648,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1638,1638,18.151541,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
100,100,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1003,465,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1008,1008,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1017,1017,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1020,1020,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1024,1024,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1035,1035,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1043,1043,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1066,1066,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1088,1088,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1090,1090,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1096,1096,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1100,1100,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1103,1103,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
112,112,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1150,1150,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1208,1208,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1231,1231,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
124,124,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1247,1247,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1265,1265,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1278,1278,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1310,1310,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1322,1322,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1340,1340,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1348,1348,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1351,1351,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1361,1361,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1367,1367,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1371,1371,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1386,1386,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
140,140,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1433,1433,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1453,1453,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1460,388,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1490,838,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1520,1520,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1524,1524,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1526,1526,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1544,1544,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1564,1564,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1577,1450,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1588,1588,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1599,1599,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1601,1015,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1601,1601,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1617,2053,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1627,1627,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1627,84,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1633,1633,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
164,164,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1682,1682,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1684,1684,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1686,1686,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1692,1692,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1696,1696,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1700,1331,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1700,1700,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1708,1708,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
171,171,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1717,1717,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1735,112,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1737,1737,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
175,175,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1759,1759,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1774,408,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1779,1779,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1781,1781,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1802,1802,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1822,1822,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1825,1825,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1838,1838,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1840,1840,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1860,1860,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1864,1864,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1874,1874,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1883,1883,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1905,1905,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1909,1909,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
1916,1916,18.15,14,strong_rescue::anchor_bigram|block_id|categorical_model|categorical_value|digit_signature|field_presence|long_pair|model_code|prefix_pair|rare_pair|rare_token|rare_triple|title_prefix3|token_skeleton,1
