block_id,entity_id,source
title_c4:load,1099,acm
title_c4:load,1480,acm
title_c4:load,1734,acm
title_c4:load,2293,acm
raghavan,128,dblp
raghavan,431,dblp
raghavan,867,dblp
raghavan,1051,dblp
raghavan,1079,dblp
raghavan,1218,dblp
raghavan,1248,dblp
raghavan,1521,dblp
raghavan,1683,dblp
raghavan,1765,dblp
raghavan,2382,dblp
raghavan,2476,dblp
raghavan,211,acm
raghavan,823,acm
raghavan,1019,acm
raghavan,1078,acm
raghavan,1099,acm
raghavan,1181,acm
raghavan,1227,acm
raghavan,1341,acm
raghavan,1398,acm
raghavan,1783,acm
person_surname:raghavan,128,dblp
person_surname:raghavan,867,dblp
person_surname:raghavan,1248,dblp
person_surname:raghavan,1099,acm
title_c4:awar,128,dblp
title_c4:awar,1099,acm
person_year:raghavan::1996,128,dblp
person_year:raghavan::1996,1099,acm
title_prefix3:loading::data::warehouse,128,dblp
title_prefix3:loading::data::warehouse,1099,acm
architectures,128,dblp
architectures,180,dblp
architectures,300,dblp
architectures,351,dblp
architectures,651,dblp
architectures,937,dblp
architectures,1205,dblp
architectures,1275,dblp
architectures,1337,dblp
architectures,1393,dblp
architectures,1494,dblp
architectures,1626,dblp
architectures,1730,dblp
architectures,1814,dblp
architectures,2410,dblp
architectures,2480,dblp
architectures,2588,dblp
architectures,241,acm
architectures,312,acm
architectures,671,acm
architectures,1099,acm
architectures,1202,acm
architectures,1354,acm
architectures,1496,acm
architectures,1550,acm
architectures,1668,acm
architectures,1742,acm
architectures,1849,acm
architectures,1956,acm
architectures,1959,acm
architectures,2014,acm
title_c4:ataw,128,dblp
title_c4:ataw,1934,dblp
title_c4:ataw,1099,acm
vijay,128,dblp
vijay,209,dblp
vijay,1378,dblp
vijay,1630,dblp
vijay,1878,dblp
vijay,2241,dblp
vijay,101,acm
vijay,1099,acm
vijay,1252,acm
vijay,2180,acm
vijay,2184,acm
vijay,2228,acm
person_year:qing::1995,129,dblp
architectural,129,dblp
architectural,1662,acm
qing,129,dblp
qing,378,dblp
qing,744,dblp
qing,1151,dblp
qing,1721,dblp
qing,1979,dblp
qing,2029,dblp
qing,903,acm
qing,1072,acm
qing,1662,acm
qing,2023,acm
qing,2276,acm
title_c4:hodf,129,dblp
title_c4:hodf,1662,acm
title_c4:dfaa,129,dblp
title_c4:dfaa,1662,acm
karlapalem,129,dblp
karlapalem,378,dblp
karlapalem,744,dblp
karlapalem,1151,dblp
karlapalem,1315,dblp
karlapalem,244,acm
karlapalem,1072,acm
karlapalem,1604,acm
karlapalem,1662,acm
karlapalem,2276,acm
shum,129,dblp
shum,768,dblp
shum,1151,dblp
shum,1374,dblp
shum,1170,acm
shum,1604,acm
shum,1662,acm
shum,1842,acm
legacy,129,dblp
legacy,1162,dblp
legacy,1781,dblp
legacy,1970,dblp
legacy,784,acm
legacy,937,acm
legacy,1080,acm
legacy,1662,acm
title_c4:aarc,129,dblp
title_c4:aarc,1662,acm
title_c4:tect,129,dblp
title_c4:tect,443,dblp
title_c4:tect,1031,dblp
title_c4:tect,1675,dblp
title_c4:tect,1985,dblp
title_c4:tect,2028,dblp
title_c4:tect,556,acm
title_c4:tect,1261,acm
title_c4:tect,1501,acm
title_c4:tect,1662,acm
title_c4:tect,1983,acm
title_c4:tect,1993,acm
hodfa,129,dblp
hodfa,1662,acm
title_c4:rchi,129,dblp
title_c4:rchi,1442,dblp
title_c4:rchi,1838,dblp
title_c4:rchi,2303,dblp
title_c4:rchi,59,acm
title_c4:rchi,1662,acm
kamalakar,129,dblp
kamalakar,378,dblp
kamalakar,744,dblp
kamalakar,1151,dblp
kamalakar,1315,dblp
kamalakar,244,acm
kamalakar,1072,acm
kamalakar,1662,acm
kamalakar,2276,acm
title_bigram:hodfa::architectural,129,dblp
title_bigram:hodfa::architectural,1662,acm
person_surname:qing,129,dblp
person_surname:qing,378,dblp
title_c4:hite,129,dblp
title_c4:hite,1442,dblp
title_c4:hite,2303,dblp
title_c4:hite,59,acm
title_c4:hite,1662,acm
person_edge:qing::shum,129,dblp
homogenizing,129,dblp
homogenizing,1662,acm
title_bigram_tail:legacy::database,129,dblp
heterogeneous,129,dblp
heterogeneous,135,dblp
heterogeneous,249,dblp
heterogeneous,252,dblp
heterogeneous,279,dblp
heterogeneous,414,dblp
heterogeneous,469,dblp
heterogeneous,669,dblp
heterogeneous,737,dblp
heterogeneous,827,dblp
heterogeneous,1112,dblp
heterogeneous,1212,dblp
heterogeneous,1228,dblp
heterogeneous,1332,dblp
heterogeneous,1724,dblp
heterogeneous,1812,dblp
heterogeneous,1852,dblp
heterogeneous,1930,dblp
heterogeneous,1934,dblp
heterogeneous,1951,dblp
heterogeneous,2045,dblp
heterogeneous,2154,dblp
heterogeneous,2219,dblp
heterogeneous,2331,dblp
heterogeneous,2406,dblp
heterogeneous,2450,dblp
heterogeneous,2472,dblp
heterogeneous,2570,dblp
heterogeneous,102,acm
heterogeneous,173,acm
heterogeneous,198,acm
heterogeneous,943,acm
heterogeneous,971,acm
heterogeneous,1014,acm
heterogeneous,1083,acm
heterogeneous,1109,acm
heterogeneous,1138,acm
heterogeneous,1162,acm
heterogeneous,1188,acm
heterogeneous,1299,acm
heterogeneous,1353,acm
heterogeneous,1401,acm
heterogeneous,1423,acm
heterogeneous,1441,acm
heterogeneous,1521,acm
heterogeneous,1531,acm
heterogeneous,1567,acm
heterogeneous,1662,acm
heterogeneous,1763,acm
heterogeneous,1806,acm
heterogeneous,1807,acm
heterogeneous,1841,acm
heterogeneous,2099,acm
heterogeneous,2103,acm
heterogeneous,2227,acm
dak,129,dblp
dak,1151,dblp
dak,1662,acm
title_prefix3:hodfa::architectural::framework,129,dblp
title_prefix3:hodfa::architectural::framework,1662,acm
bonnet,130,dblp
bonnet,1114,dblp
bonnet,1146,dblp
bonnet,1352,dblp
bonnet,1388,dblp
bonnet,2139,dblp
bonnet,2579,dblp
bonnet,5,acm
bonnet,756,acm
bonnet,763,acm
bonnet,767,acm
bonnet,1844,acm
bonnet,2220,acm
title_c4:setu,130,dblp
title_c4:setu,1114,dblp
title_c4:setu,1388,dblp
title_c4:setu,756,acm
title_c4:setu,763,acm
troubleshooting,130,dblp
troubleshooting,1114,dblp
troubleshooting,1388,dblp
troubleshooting,756,acm
troubleshooting,763,acm
title_c4:tuni,130,dblp
title_c4:tuni,525,dblp
title_c4:tuni,1114,dblp
title_c4:tuni,1158,dblp
title_c4:tuni,1388,dblp
title_c4:tuni,2223,dblp
title_c4:tuni,2314,dblp
title_c4:tuni,175,acm
title_c4:tuni,203,acm
title_c4:tuni,639,acm
title_c4:tuni,756,acm
title_c4:tuni,763,acm
person_surname:philippe,130,dblp
person_surname:philippe,550,dblp
person_surname:philippe,1130,dblp
person_surname:philippe,2139,dblp
person_surname:philippe,2370,dblp
person_surname:philippe,2100,acm
person_surname:philippe,2220,acm
title_bigram_tail:troubleshooting::techniques,130,dblp
title_prefix3:database::tuning::principles,130,dblp
title_prefix3:database::tuning::principles,1114,dblp
title_prefix3:database::tuning::principles,1388,dblp
title_prefix3:database::tuning::principles,756,acm
title_prefix3:database::tuning::principles,763,acm
principles,130,dblp
principles,298,dblp
principles,970,dblp
principles,1114,dblp
principles,1388,dblp
principles,1704,dblp
principles,2144,dblp
principles,99,acm
principles,516,acm
principles,530,acm
principles,595,acm
principles,663,acm
principles,756,acm
principles,763,acm
principles,953,acm
principles,1850,acm
principles,2064,acm
principles,2128,acm
person_edge:philippe::shasha,130,dblp
person_year:philippe::2002,130,dblp
person_year:philippe::2002,2370,dblp
title_bigram:database::tuning,130,dblp
title_bigram:database::tuning,1114,dblp
title_bigram:database::tuning,1388,dblp
title_bigram:database::tuning,756,acm
title_bigram:database::tuning,763,acm
papers,131,dblp
papers,304,dblp
papers,359,dblp
papers,387,dblp
papers,451,dblp
papers,472,dblp
papers,490,dblp
papers,575,dblp
papers,653,dblp
papers,726,dblp
papers,907,dblp
papers,934,dblp
papers,958,dblp
papers,968,dblp
papers,1110,dblp
papers,1160,dblp
papers,1351,dblp
papers,1639,dblp
papers,1640,dblp
papers,1645,dblp
papers,1914,dblp
papers,2064,dblp
papers,2148,dblp
papers,2391,dblp
papers,2601,dblp
papers,226,acm
papers,334,acm
papers,523,acm
papers,526,acm
papers,527,acm
papers,546,acm
papers,547,acm
papers,551,acm
papers,564,acm
papers,649,acm
papers,650,acm
papers,924,acm
papers,927,acm
title_bigram_tail:influential::papers,131,dblp
title_bigram_tail:influential::papers,304,dblp
title_bigram_tail:influential::papers,359,dblp
title_bigram_tail:influential::papers,387,dblp
title_bigram_tail:influential::papers,472,dblp
title_bigram_tail:influential::papers,490,dblp
title_bigram_tail:influential::papers,575,dblp
title_bigram_tail:influential::papers,653,dblp
title_bigram_tail:influential::papers,726,dblp
title_bigram_tail:influential::papers,907,dblp
title_bigram_tail:influential::papers,934,dblp
title_bigram_tail:influential::papers,958,dblp
title_bigram_tail:influential::papers,968,dblp
title_bigram_tail:influential::papers,1160,dblp
title_bigram_tail:influential::papers,1639,dblp
title_bigram_tail:influential::papers,1645,dblp
title_bigram_tail:influential::papers,1914,dblp
title_bigram_tail:influential::papers,2148,dblp
title_bigram_tail:influential::papers,2391,dblp
title_bigram_tail:influential::papers,2601,dblp
title_bigram_tail:influential::papers,226,acm
title_bigram_tail:influential::papers,334,acm
title_bigram_tail:influential::papers,526,acm
title_bigram_tail:influential::papers,527,acm
title_bigram_tail:influential::papers,546,acm
title_bigram_tail:influential::papers,547,acm
title_bigram_tail:influential::papers,551,acm
title_bigram_tail:influential::papers,564,acm
title_bigram_tail:influential::papers,649,acm
title_bigram_tail:influential::papers,650,acm
title_bigram_tail:influential::papers,924,acm
title_bigram_tail:influential::papers,927,acm
title_c4:remi,131,dblp
title_c4:remi,304,dblp
title_c4:remi,359,dblp
title_c4:remi,387,dblp
title_c4:remi,472,dblp
title_c4:remi,490,dblp
title_c4:remi,575,dblp
title_c4:remi,653,dblp
title_c4:remi,726,dblp
title_c4:remi,907,dblp
title_c4:remi,934,dblp
title_c4:remi,958,dblp
title_c4:remi,968,dblp
title_c4:remi,1160,dblp
title_c4:remi,1639,dblp
title_c4:remi,1645,dblp
title_c4:remi,1914,dblp
title_c4:remi,2148,dblp
title_c4:remi,2391,dblp
title_c4:remi,2601,dblp
title_c4:remi,226,acm
title_c4:remi,334,acm
title_c4:remi,527,acm
title_c4:remi,547,acm
title_c4:remi,551,acm
title_c4:remi,564,acm
title_c4:remi,649,acm
title_c4:remi,927,acm
reminiscences,131,dblp
reminiscences,304,dblp
reminiscences,359,dblp
reminiscences,387,dblp
reminiscences,472,dblp
reminiscences,490,dblp
reminiscences,575,dblp
reminiscences,653,dblp
reminiscences,726,dblp
reminiscences,907,dblp
reminiscences,934,dblp
reminiscences,958,dblp
reminiscences,968,dblp
reminiscences,1160,dblp
reminiscences,1639,dblp
reminiscences,1645,dblp
reminiscences,1914,dblp
reminiscences,2148,dblp
reminiscences,2391,dblp
reminiscences,2601,dblp
reminiscences,226,acm
reminiscences,334,acm
reminiscences,527,acm
reminiscences,547,acm
reminiscences,551,acm
reminiscences,564,acm
reminiscences,649,acm
reminiscences,927,acm
title_c4:ence,131,dblp
title_c4:ence,304,dblp
title_c4:ence,359,dblp
title_c4:ence,387,dblp
title_c4:ence,472,dblp
title_c4:ence,490,dblp
title_c4:ence,575,dblp
title_c4:ence,653,dblp
title_c4:ence,726,dblp
title_c4:ence,907,dblp
title_c4:ence,934,dblp
title_c4:ence,958,dblp
title_c4:ence,968,dblp
title_c4:ence,1160,dblp
title_c4:ence,1419,dblp
title_c4:ence,1453,dblp
title_c4:ence,1533,dblp
title_c4:ence,1639,dblp
title_c4:ence,1645,dblp
title_c4:ence,1735,dblp
title_c4:ence,1914,dblp
title_c4:ence,2148,dblp
title_c4:ence,2168,dblp
title_c4:ence,2316,dblp
title_c4:ence,2383,dblp
title_c4:ence,2391,dblp
title_c4:ence,2601,dblp
title_c4:ence,226,acm
title_c4:ence,265,acm
title_c4:ence,299,acm
title_c4:ence,334,acm
title_c4:ence,527,acm
title_c4:ence,547,acm
title_c4:ence,551,acm
title_c4:ence,564,acm
title_c4:ence,649,acm
title_c4:ence,927,acm
title_c4:ence,1071,acm
title_c4:ence,1640,acm
title_c4:ence,2173,acm
kenneth,131,dblp
kenneth,246,dblp
kenneth,304,dblp
kenneth,359,dblp
kenneth,370,dblp
kenneth,387,dblp
kenneth,490,dblp
kenneth,505,dblp
kenneth,507,dblp
kenneth,575,dblp
kenneth,602,dblp
kenneth,653,dblp
kenneth,673,dblp
kenneth,679,dblp
kenneth,726,dblp
kenneth,759,dblp
kenneth,784,dblp
kenneth,889,dblp
kenneth,958,dblp
kenneth,968,dblp
kenneth,976,dblp
kenneth,1041,dblp
kenneth,1126,dblp
kenneth,1139,dblp
kenneth,1376,dblp
kenneth,1406,dblp
kenneth,1426,dblp
kenneth,1462,dblp
kenneth,1534,dblp
kenneth,1639,dblp
kenneth,1645,dblp
kenneth,1660,dblp
kenneth,1706,dblp
kenneth,1728,dblp
kenneth,1782,dblp
kenneth,1784,dblp
kenneth,1910,dblp
kenneth,1914,dblp
kenneth,1924,dblp
kenneth,1962,dblp
kenneth,2031,dblp
kenneth,2145,dblp
kenneth,2148,dblp
kenneth,2341,dblp
kenneth,2391,dblp
kenneth,2587,dblp
kenneth,2601,dblp
kenneth,72,acm
kenneth,199,acm
kenneth,229,acm
kenneth,290,acm
kenneth,440,acm
kenneth,527,acm
kenneth,547,acm
kenneth,551,acm
kenneth,564,acm
kenneth,649,acm
kenneth,700,acm
kenneth,796,acm
kenneth,867,acm
kenneth,927,acm
kenneth,932,acm
kenneth,935,acm
kenneth,942,acm
kenneth,999,acm
kenneth,1046,acm
kenneth,1141,acm
kenneth,1186,acm
kenneth,1257,acm
kenneth,1322,acm
kenneth,1497,acm
kenneth,1516,acm
kenneth,1649,acm
kenneth,1655,acm
kenneth,1788,acm
kenneth,1824,acm
kenneth,1833,acm
kenneth,1897,acm
kenneth,1901,acm
kenneth,1945,acm
kenneth,1989,acm
kenneth,2156,acm
title_prefix3:reminiscences::influential::papers,131,dblp
title_prefix3:reminiscences::influential::papers,304,dblp
title_prefix3:reminiscences::influential::papers,359,dblp
title_prefix3:reminiscences::influential::papers,387,dblp
title_prefix3:reminiscences::influential::papers,472,dblp
title_prefix3:reminiscences::influential::papers,490,dblp
title_prefix3:reminiscences::influential::papers,575,dblp
title_prefix3:reminiscences::influential::papers,653,dblp
title_prefix3:reminiscences::influential::papers,726,dblp
title_prefix3:reminiscences::influential::papers,907,dblp
title_prefix3:reminiscences::influential::papers,934,dblp
title_prefix3:reminiscences::influential::papers,958,dblp
title_prefix3:reminiscences::influential::papers,968,dblp
title_prefix3:reminiscences::influential::papers,1160,dblp
title_prefix3:reminiscences::influential::papers,1639,dblp
title_prefix3:reminiscences::influential::papers,1645,dblp
title_prefix3:reminiscences::influential::papers,1914,dblp
title_prefix3:reminiscences::influential::papers,2148,dblp
title_prefix3:reminiscences::influential::papers,2391,dblp
title_prefix3:reminiscences::influential::papers,2601,dblp
title_prefix3:reminiscences::influential::papers,226,acm
title_prefix3:reminiscences::influential::papers,334,acm
title_prefix3:reminiscences::influential::papers,527,acm
title_prefix3:reminiscences::influential::papers,547,acm
title_prefix3:reminiscences::influential::papers,551,acm
title_prefix3:reminiscences::influential::papers,564,acm
title_prefix3:reminiscences::influential::papers,649,acm
title_prefix3:reminiscences::influential::papers,927,acm
title_c4:scen,131,dblp
title_c4:scen,304,dblp
title_c4:scen,359,dblp
title_c4:scen,387,dblp
title_c4:scen,472,dblp
title_c4:scen,490,dblp
title_c4:scen,575,dblp
title_c4:scen,653,dblp
title_c4:scen,726,dblp
title_c4:scen,907,dblp
title_c4:scen,934,dblp
title_c4:scen,958,dblp
title_c4:scen,968,dblp
title_c4:scen,1160,dblp
title_c4:scen,1639,dblp
title_c4:scen,1645,dblp
title_c4:scen,1914,dblp
title_c4:scen,2148,dblp
title_c4:scen,2391,dblp
title_c4:scen,2601,dblp
title_c4:scen,226,acm
title_c4:scen,334,acm
title_c4:scen,527,acm
title_c4:scen,547,acm
title_c4:scen,551,acm
title_c4:scen,564,acm
title_c4:scen,649,acm
title_c4:scen,927,acm
person_year:jeffrey::2003,131,dblp
influential,131,dblp
influential,304,dblp
influential,359,dblp
influential,387,dblp
influential,472,dblp
influential,490,dblp
influential,575,dblp
influential,653,dblp
influential,726,dblp
influential,907,dblp
influential,934,dblp
influential,958,dblp
influential,968,dblp
influential,1160,dblp
influential,1639,dblp
influential,1645,dblp
influential,1914,dblp
influential,2148,dblp
influential,2391,dblp
influential,2601,dblp
influential,226,acm
influential,334,acm
influential,526,acm
influential,527,acm
influential,546,acm
influential,547,acm
influential,551,acm
influential,564,acm
influential,649,acm
influential,650,acm
influential,924,acm
influential,927,acm
person_edge:jeffrey::ross,131,dblp
title_c4:cesi,131,dblp
title_c4:cesi,304,dblp
title_c4:cesi,359,dblp
title_c4:cesi,387,dblp
title_c4:cesi,472,dblp
title_c4:cesi,490,dblp
title_c4:cesi,575,dblp
title_c4:cesi,653,dblp
title_c4:cesi,726,dblp
title_c4:cesi,904,dblp
title_c4:cesi,907,dblp
title_c4:cesi,934,dblp
title_c4:cesi,958,dblp
title_c4:cesi,968,dblp
title_c4:cesi,1160,dblp
title_c4:cesi,1639,dblp
title_c4:cesi,1645,dblp
title_c4:cesi,1914,dblp
title_c4:cesi,2148,dblp
title_c4:cesi,2365,dblp
title_c4:cesi,2391,dblp
title_c4:cesi,2601,dblp
title_c4:cesi,226,acm
title_c4:cesi,334,acm
title_c4:cesi,527,acm
title_c4:cesi,547,acm
title_c4:cesi,551,acm
title_c4:cesi,564,acm
title_c4:cesi,649,acm
title_c4:cesi,927,acm
title_c4:cesi,1838,acm
title_c4:nisc,131,dblp
title_c4:nisc,304,dblp
title_c4:nisc,359,dblp
title_c4:nisc,387,dblp
title_c4:nisc,472,dblp
title_c4:nisc,490,dblp
title_c4:nisc,575,dblp
title_c4:nisc,653,dblp
title_c4:nisc,726,dblp
title_c4:nisc,907,dblp
title_c4:nisc,934,dblp
title_c4:nisc,958,dblp
title_c4:nisc,968,dblp
title_c4:nisc,1160,dblp
title_c4:nisc,1639,dblp
title_c4:nisc,1645,dblp
title_c4:nisc,1914,dblp
title_c4:nisc,2148,dblp
title_c4:nisc,2391,dblp
title_c4:nisc,2601,dblp
title_c4:nisc,226,acm
title_c4:nisc,334,acm
title_c4:nisc,527,acm
title_c4:nisc,547,acm
title_c4:nisc,551,acm
title_c4:nisc,564,acm
title_c4:nisc,649,acm
title_c4:nisc,927,acm
title_bigram:reminiscences::influential,131,dblp
title_bigram:reminiscences::influential,304,dblp
title_bigram:reminiscences::influential,359,dblp
title_bigram:reminiscences::influential,387,dblp
title_bigram:reminiscences::influential,472,dblp
title_bigram:reminiscences::influential,490,dblp
title_bigram:reminiscences::influential,575,dblp
title_bigram:reminiscences::influential,653,dblp
title_bigram:reminiscences::influential,726,dblp
title_bigram:reminiscences::influential,907,dblp
title_bigram:reminiscences::influential,934,dblp
title_bigram:reminiscences::influential,958,dblp
title_bigram:reminiscences::influential,968,dblp
title_bigram:reminiscences::influential,1160,dblp
title_bigram:reminiscences::influential,1639,dblp
title_bigram:reminiscences::influential,1645,dblp
title_bigram:reminiscences::influential,1914,dblp
title_bigram:reminiscences::influential,2148,dblp
title_bigram:reminiscences::influential,2391,dblp
title_bigram:reminiscences::influential,2601,dblp
title_bigram:reminiscences::influential,226,acm
title_bigram:reminiscences::influential,334,acm
title_bigram:reminiscences::influential,527,acm
title_bigram:reminiscences::influential,547,acm
title_bigram:reminiscences::influential,551,acm
title_bigram:reminiscences::influential,564,acm
title_bigram:reminiscences::influential,649,acm
title_bigram:reminiscences::influential,927,acm
ross,131,dblp
ross,304,dblp
ross,359,dblp
ross,370,dblp
ross,387,dblp
ross,490,dblp
ross,505,dblp
ross,507,dblp
ross,575,dblp
ross,579,dblp
ross,601,dblp
ross,602,dblp
ross,653,dblp
ross,654,dblp
ross,726,dblp
ross,784,dblp
ross,889,dblp
ross,958,dblp
ross,968,dblp
ross,1139,dblp
ross,1252,dblp
ross,1406,dblp
ross,1462,dblp
ross,1639,dblp
ross,1645,dblp
ross,1782,dblp
ross,1784,dblp
ross,1910,dblp
ross,1914,dblp
ross,1962,dblp
ross,2031,dblp
ross,2148,dblp
ross,2341,dblp
ross,2391,dblp
ross,2587,dblp
ross,2593,dblp
ross,2601,dblp
ross,229,acm
ross,290,acm
ross,331,acm
ross,438,acm
ross,440,acm
ross,526,acm
ross,527,acm
ross,546,acm
ross,547,acm
ross,551,acm
ross,564,acm
ross,649,acm
ross,650,acm
ross,700,acm
ross,796,acm
ross,867,acm
ross,924,acm
ross,927,acm
ross,932,acm
ross,942,acm
ross,960,acm
ross,1046,acm
ross,1257,acm
ross,1516,acm
ross,1788,acm
ross,1824,acm
ross,1857,acm
ross,1945,acm
ross,1989,acm
ross,2292,acm
title_c4:iono,132,dblp
title_c4:iono,2329,dblp
title_c4:iono,1563,acm
title_c4:iono,1660,acm
title_c4:icat,132,dblp
title_c4:icat,191,dblp
title_c4:icat,485,dblp
title_c4:icat,680,dblp
title_c4:icat,748,dblp
title_c4:icat,749,dblp
title_c4:icat,1044,dblp
title_c4:icat,1222,dblp
title_c4:icat,1342,dblp
title_c4:icat,1587,dblp
title_c4:icat,1676,dblp
title_c4:icat,1746,dblp
title_c4:icat,2084,dblp
title_c4:icat,2117,dblp
title_c4:icat,2410,dblp
title_c4:icat,2547,dblp
title_c4:icat,109,acm
title_c4:icat,183,acm
title_c4:icat,258,acm
title_c4:icat,362,acm
title_c4:icat,392,acm
title_c4:icat,618,acm
title_c4:icat,1202,acm
title_c4:icat,1465,acm
title_c4:icat,1606,acm
title_c4:icat,1619,acm
title_c4:icat,1660,acm
title_c4:icat,1738,acm
title_c4:icat,1769,acm
title_c4:icat,1887,acm
oodb,132,dblp
oodb,329,dblp
oodb,1410,dblp
oodb,1535,dblp
oodb,1621,dblp
oodb,1937,dblp
oodb,2329,dblp
oodb,2607,dblp
oodb,1210,acm
oodb,1251,acm
oodb,1480,acm
oodb,1487,acm
oodb,1563,acm
oodb,1589,acm
oodb,1660,acm
oodb,2293,acm
title_prefix3:application::oodb::sgml,132,dblp
title_prefix3:application::oodb::sgml,1660,acm
title_c4:appl,132,dblp
title_c4:appl,376,dblp
title_c4:appl,539,dblp
title_c4:appl,635,dblp
title_c4:appl,748,dblp
title_c4:appl,749,dblp
title_c4:appl,811,dblp
title_c4:appl,972,dblp
title_c4:appl,1087,dblp
title_c4:appl,1222,dblp
title_c4:appl,1342,dblp
title_c4:appl,1676,dblp
title_c4:appl,1691,dblp
title_c4:appl,2018,dblp
title_c4:appl,2311,dblp
title_c4:appl,2547,dblp
title_c4:appl,166,acm
title_c4:appl,260,acm
title_c4:appl,324,acm
title_c4:appl,362,acm
title_c4:appl,392,acm
title_c4:appl,618,acm
title_c4:appl,762,acm
title_c4:appl,1104,acm
title_c4:appl,1143,acm
title_c4:appl,1165,acm
title_c4:appl,1513,acm
title_c4:appl,1660,acm
title_c4:appl,1769,acm
title_c4:appl,1902,acm
title_c4:appl,1923,acm
dictionary,132,dblp
dictionary,2321,dblp
dictionary,1175,acm
dictionary,1660,acm
electronic,132,dblp
electronic,395,dblp
electronic,607,dblp
electronic,622,dblp
electronic,662,dblp
electronic,672,dblp
electronic,697,dblp
electronic,789,dblp
electronic,888,dblp
electronic,1069,dblp
electronic,1074,dblp
electronic,1128,dblp
electronic,1180,dblp
electronic,1200,dblp
electronic,1229,dblp
electronic,1244,dblp
electronic,1590,dblp
electronic,2086,dblp
electronic,2126,dblp
electronic,2207,dblp
electronic,2485,dblp
electronic,2586,dblp
electronic,9,acm
electronic,10,acm
electronic,13,acm
electronic,14,acm
electronic,15,acm
electronic,56,acm
electronic,114,acm
electronic,115,acm
electronic,134,acm
electronic,178,acm
electronic,344,acm
electronic,347,acm
electronic,500,acm
electronic,664,acm
electronic,779,acm
electronic,846,acm
electronic,905,acm
electronic,1590,acm
electronic,1660,acm
electronic,2006,acm
electronic,2164,acm
electronic,2165,acm
electronic,2166,acm
title_c4:plic,132,dblp
title_c4:plic,191,dblp
title_c4:plic,539,dblp
title_c4:plic,748,dblp
title_c4:plic,749,dblp
title_c4:plic,1222,dblp
title_c4:plic,1342,dblp
title_c4:plic,1587,dblp
title_c4:plic,1676,dblp
title_c4:plic,1746,dblp
title_c4:plic,2084,dblp
title_c4:plic,2117,dblp
title_c4:plic,2547,dblp
title_c4:plic,183,acm
title_c4:plic,362,acm
title_c4:plic,392,acm
title_c4:plic,618,acm
title_c4:plic,762,acm
title_c4:plic,1465,acm
title_c4:plic,1606,acm
title_c4:plic,1619,acm
title_c4:plic,1660,acm
title_c4:plic,1738,acm
title_c4:plic,1769,acm
person_year:zhang::1995,132,dblp
person_year:zhang::1995,1660,acm
person_edge:jian::zhang,132,dblp
person_edge:jian::zhang,1660,acm
title_bigram:application::oodb,132,dblp
title_bigram:application::oodb,1660,acm
person_surname:zhang,132,dblp
person_surname:zhang,1660,acm
title_c4:nood,132,dblp
title_c4:nood,1660,acm
jian,132,dblp
jian,290,dblp
jian,744,dblp
jian,779,dblp
jian,871,dblp
jian,887,dblp
jian,943,dblp
jian,1131,dblp
jian,1401,dblp
jian,1758,dblp
jian,1776,dblp
jian,1827,dblp
jian,2258,dblp
jian,92,acm
jian,358,acm
jian,408,acm
jian,470,acm
jian,707,acm
jian,713,acm
jian,1072,acm
jian,1280,acm
jian,1660,acm
jian,2002,acm
jian,2081,acm
title_bigram_tail:dictionary::system,132,dblp
title_bigram_tail:dictionary::system,1660,acm
sgml,132,dblp
sgml,1201,dblp
sgml,1123,acm
sgml,1660,acm
title_c4:onal,133,dblp
title_c4:onal,208,dblp
title_c4:onal,554,dblp
title_c4:onal,805,dblp
title_c4:onal,886,dblp
title_c4:onal,1187,dblp
title_c4:onal,1242,dblp
title_c4:onal,1299,dblp
title_c4:onal,1411,dblp
title_c4:onal,2056,dblp
title_c4:onal,2108,dblp
title_c4:onal,2347,dblp
title_c4:onal,2402,dblp
title_c4:onal,153,acm
title_c4:onal,176,acm
title_c4:onal,279,acm
title_c4:onal,637,acm
title_c4:onal,811,acm
title_c4:onal,1018,acm
title_c4:onal,1230,acm
title_c4:onal,1335,acm
title_c4:onal,1884,acm
title_c4:onal,1899,acm
title_c4:onal,2057,acm
title_c4:onal,2209,acm
title_c4:onal,2240,acm
pledereder,133,dblp
pledereder,176,acm
title_bigram_tail:sqlj::tutorial,133,dblp
title_c4:lati,133,dblp
title_c4:lati,273,dblp
title_c4:lati,970,dblp
title_c4:lati,1187,dblp
title_c4:lati,1299,dblp
title_c4:lati,1497,dblp
title_c4:lati,1973,dblp
title_c4:lati,2108,dblp
title_c4:lati,2402,dblp
title_c4:lati,2419,dblp
title_c4:lati,176,acm
title_c4:lati,811,acm
title_c4:lati,1118,acm
title_c4:lati,1383,acm
title_c4:lati,1420,acm
title_c4:lati,1850,acm
title_c4:lati,1884,acm
title_c4:lati,2012,acm
title_c4:lati,2057,acm
title_c4:lati,2240,acm
title_c4:lati,2285,acm
title_bigram:java::relational,133,dblp
title_bigram:java::relational,176,acm
title_prefix3:java::relational::databases,133,dblp
title_prefix3:java::relational::databases,176,acm
title_c4:java,133,dblp
title_c4:java,362,dblp
title_c4:java,541,dblp
title_c4:java,936,dblp
title_c4:java,174,acm
title_c4:java,176,acm
title_c4:java,412,acm
title_c4:java,607,acm
johannes,133,dblp
johannes,196,dblp
johannes,313,dblp
johannes,503,dblp
johannes,547,dblp
johannes,632,dblp
johannes,653,dblp
johannes,684,dblp
johannes,903,dblp
johannes,993,dblp
