id,preferredlabel,canonicallocation,label,changereason,version,ttl_source,country,comment,manager,nickname,name,deathdate,description,birthdate,surname,givenname,geometry,caption,equipment,olympic,team,hasend,hasbeginning,shortname,canonicalname,slug,lat,long,preflabel,altlabel,population,haslength,hasarea,haspopulation,haswidth,hasmaximumheight,minqualifiedcardinality,source
http://dbpedia.org/resource/German_federal_election_1919,,,german federal election 1919,,,dbpedia event ttl,weimar republic,federal elections were held in germany on 19 january 1919 they were the first of the new weimar republic following world war i and the revolution of 191819 it was also the first german election held using proportional representation and with womens suffrage it is also reckoned as the first truly free and fair all german election as it was the first to be held after the scrapping of the old constituencies that grossly over represented rural areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/South_Dakota_gubernatorial_election_2010,,,south dakota gubernatorial election 2010,,,dbpedia event ttl,south dakota,the 2010 south dakota gubernatorial election will be held on tuesday november 2 2010 to elect the governor of south dakota to a four year term incumbent republican governor mike rounds was ineligible to run for re election due to term limits republican candidate dennis daugaard defeated democratic candidate scott heidepriem in the general election,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/KansasFest,,,kansasfest,,,dbpedia event ttl,united states,kansasfest also known as kfest is an annual event for apple ii computer enthusiasts held every july at rockhurst university in kansas city missouri kansasfest typically lasts five days and features presentations from apple ii experts and pioneers as well as games fun events after hours hallway chatter late night or all night runs out to movies or restaurants and more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Tripura_Legislative_Assembly_election_2013,,,tripura legislative assembly election 2013,,,dbpedia event ttl,india,the tripura legislative assembly election of 2013 took place in a single phase on 14 february 2013 to elect the members of the legislative assembly mla from each of the 60 assembly constituencies acs in tripura india,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/2001_Canadian_Grand_Prix,,,2001 canadian grand prix,,,dbpedia event ttl,canada,the 2001 canadian grand prix was a formula one motor race held at circuit gilles villeneuve on june 10 2001 it was the 8th round of the 2001 formula one season,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1966_South_African_Grand_Prix,,,1966 south african grand prix,,,dbpedia event ttl,south africa,the 12th south african grand prix was a motor race run to formula one rules held on 1 january 1966 at prince george circuit east london south africa the race was run over 60 laps of the circuit and was won by british driver mike spence in a lotus 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Hungarian_parliamentary_election_1998,,,hungarian parliamentary election 1998,,,dbpedia event ttl,hungary,parliamentary elections were held in hungary on 10 may 1998 with a second round of voting in 175 of the 176 single member constituencies on 24 may although the hungarian socialist party received the most votes fidesz won the most seats the successful breakthrough into parliament by the extreme right wing hungarian justice and life party was also a major shock after the election fidesz formed a coalition government the independent smallholders party and hungarian democratic forum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_Senate_election_in_Virginia_1996,,,united states senate election in virginia 1996,,,dbpedia event ttl,virginia,the 1996 united states senate election in virginia was held on november 5 1996 incumbent republican u s senator john warner won re election to a fourth term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_Senate_election_in_New_Hampshire_1990,,,united states senate election in new hampshire 1990,,,dbpedia event ttl,new hampshire,the 1990 united states senate election in new hampshire was held on november 6 1990 incumbent republican u s senator gordon j humphrey decided to retire and not run for re election to a third term republican robert c smith won the open seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Chagai-II,,,chagai ii,,,dbpedia event ttl,pakistan,chagai ii is the name given to the pakistans second atomic test which were carried out on 30 may 1998 in the kharan desert in pakistans balochistan province chagai ii took place two days after pakistans first nuclear test chagai i which was carried out on 28 may 1998 in the ras koh hills in chagai district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/SalC3B3n_del_Manga_de_Barcelona,,,saln del manga de barcelona,,,dbpedia event ttl,spain,the saln del manga de barcelona catalan sal del manga de barcelona is a spanish anime and manga convention held annually in barcelona and is the largest anime convention in spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_Senate_elections_1870,,,united states senate elections 1870,,,dbpedia event ttl,united states,in the united states senate election of 1870 the republican party lost six seats in the united states senate though it still retained an overwhelming majority as this election was prior to ratification of the seventeenth amendment senators were chosen or elected by state legislatures that election marked the first time that with mississippian hiram rhodes revels an african american was elected as a us senator and became a member of congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Ontario_general_election_1951,,,ontario general election 1951,,,dbpedia event ttl,ontario,the ontario general election of 1951 was held on november 22 1951 to elect the 90 members of the 24th legislative assembly of ontario members of provincial parliament or mpps of the province of ontario canada the ontario progressive conservative party led by leslie frost won a fourth consecutive term in office increasing its caucus in the legislature from 53 in the previous election to 79a solid majority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_presidential_election_in_West_Virginia_2000,,,united states presidential election in west virginia 2000,,,dbpedia event ttl,west virginia,the 2000 united states presidential election in west virginia took place on november 7 2000 throughout all 50 states and d c which was part of the 2000 united states presidential election voters chose 5 representatives or electors to the electoral college who voted for president and vice president west virginia gave its 5 electoral votes to governor george w bush the first time a republican carried this state since 1984 bush won the statewide results by a margin of 6 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/California_gubernatorial_election_1954,,,california gubernatorial election 1954,,,dbpedia event ttl,california,the california gubernatorial election 1954 was held on november 2 1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/California_State_Controller_election_2006,,,california state controller election 2006,,,dbpedia event ttl,california,the 2006 california state controller election occurred on november 7 2006 the primary elections took place on june 6 2006 board of equalization chair john chiang the democratic nominee defeated the republican nominee assemblyman tony strickland for the office previously held by democrat steve westly who ran for governor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/European_Parliament_election_2009_(Czech_Republic),,,european parliament election 2009 czech republic,,,dbpedia event ttl,czech republic,the european parliament election of 2009 in czech republic was the election of the delegation from czech republic to the european parliament in 2009 two newly founded right wing parties the czech wing libertas cz of declan ganleys libertas founded by vladimr elezn and the party of free citizens ran in the election,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1979_Dutch_Grand_Prix,,,1979 dutch grand prix,,,dbpedia event ttl,netherlands,the 1979 dutch grand prix was a formula one race held on 26 august 1979 at zandvoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/54th_World_Science_Fiction_Convention,,,54th world science fiction convention,,,dbpedia event ttl,united states,the 54th world science fiction convention also known as l a con iii was held august 29 through september 2 1996 at the hilton anaheim anaheim marriott and the anaheim convention center in anaheim california usa the convention was chaired by mike glyer total attendance was reported as 6 703 members the guests of honor were james white writer roger corman media takumi sachiko shibano fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_presidential_election_in_Montana_1916,,,united states presidential election in montana 1916,,,dbpedia event ttl,montana,the 1916 united states presidential election in montana took place on november 7 1916 throughout the continuous 48 states voters chose 4 representatives or electors to the electoral college who voted for president and vice president montana overwhelmingly voted for the democratic nominee president woodrow wilson over the republican nominee u s supreme court justice and former new york governor charles evans hughes wilson won montana by a large margin of 19 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1980_German_Grand_Prix,,,1980 german grand prix,,,dbpedia event ttl,west germany,the 1980 german grand prix was a formula one motor race held at the hockenheimring on august 10 1980 it was the ninth round of the 1980 formula one season the race was the 42nd german grand prix and the fifth to be held at hockenheim the race was held over 45 laps of the 6 823 kilometre circuit for a total race distance of 307 kilometres the race was won by jacques laffite driving a ligier js11 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1954_Spanish_Grand_Prix,,,1954 spanish grand prix,,,dbpedia event ttl,spain,the 1954 spanish grand prix was a formula one motor race held on 24 october 1954 at pedralbes it was the ninth and final round of the 1954 world drivers championship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_Senate_election_in_North_Carolina_1972,,,united states senate election in north carolina 1972,,,dbpedia event ttl,north carolina,the north carolina united states senate election of 1972 was held on 7 november 1972 as part of the nation wide elections to the senate and coinciding with the 1972 presidential election the general election was fought between the republican nominee jesse helms and the democrat nominee rep nick galifianakis helms won the election taking a senate seat in north carolina from the democrats for the first time in the twentieth century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1969_Mexican_Grand_Prix,,,1969 mexican grand prix,,,dbpedia event ttl,mexico,the 1969 mexican grand prix was a formula one motor race held at autdromo hermanos rodrguez on october 19 1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Japanese_general_election_1930,,,japanese general election 1930,,,dbpedia event ttl,japan,the 17th general election of japan of the house of representatives took place in japan on february 20 1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1961_Canadian_Grand_Prix,,,1961 canadian grand prix,,,dbpedia event ttl,canada,the 1961 canadian grand prix was a motor race held at mosport park on september 30 1961 held for sports cars eligible for the canadian sports car championship regulations 26 cars started the race it was the first time a motor race had carried the name canadian grand prix which in future years would become an event on the formula one world championship the race was won by canadian driver peter ryan driving a lotus 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Niagara_Region_municipal_elections_2010,,,niagara region municipal elections 2010,,,dbpedia event ttl,canada,elections will be held in the niagara region of ontario on october 25 2010 in conjunction with municipal elections across the province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_presidential_election_in_Montana_1988,,,united states presidential election in montana 1988,,,dbpedia event ttl,montana,the 1988 united states presidential election in montana took place on november 8 1988 throughout all 50 states and d c which was part of the 1988 united states presidential election voters chose 25 representatives or electors to the electoral college who voted for president and vice president montana voted for the republican nominee vice president george h w bush over the democratic nominee massachusetts governor michael dukakis bush won by a margin of 5 87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1974_Monaco_Grand_Prix,,,1974 monaco grand prix,,,dbpedia event ttl,monaco,the 1974 monaco grand prix was a formula one motor race held at monaco on may 26 1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Delaware_lieutenant_gubernatorial_election_2008,,,delaware lieutenant gubernatorial election 2008,,,dbpedia event ttl,delaware,the election for lieutenant governor of delaware took place on november 4 2008 coinciding with the delaware gubernatorial election democratic nominee and delaware state insurance commissioner matthew denn was elected lieutenant governor over republican nominee and former state senator charlie copeland succeeding incumbent john carney also a democrat who could not seek a third term and instead opted to run for governor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Northern_Ireland_general_election_1929,,,northern ireland general election 1929,,,dbpedia event ttl,northern ireland,the northern ireland general election 1929 was held on 22 may 1929 like all previous elections to the parliament of northern ireland it produced a large majority for the ulster unionist party it was the first held after the abolition of proportional representation and the redrawing of electoral boundaries to create single seat constituencies as with the rest of the united kingdom this has made it more difficult for independent and minor party candidates to gain election,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Australian_Capital_Territory_general_election_2004,,,australian capital territory general election 2004,,,dbpedia event ttl,australian capital territory,elections to the australian capital territory legislative assembly were held on saturday 16 october 2004 the incumbent labor party led by jon stanhope was challenged by the liberal party led by brendan smyth candidates were elected to fill three multi member electorates using a single transferable vote method known as the hare clark system the result was a clear majority of nine seats in the 17 member unicameral assembly were won by labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_Senate_election_in_Alaska_1984,,,united states senate election in alaska 1984,,,dbpedia event ttl,alaska,the 1990 united states senate election in alaska was held on november 6 1984 incumbent republican united states senator ted stevens sought re election to a fourth term in the united states senate owing to his popularity and the conservative bent of alaska stevens did not face major opposition and easily crushed former alaska attorney general john havelock in the general election,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/2010_Belgian_Grand_Prix,,,2010 belgian grand prix,,,dbpedia event ttl,belgium,the 2010 belgian grand prix was the 66th belgian grand prix and the thirteenth round of the 2010 formula one season it was held at circuit de spa francorchamps in spa belgium on august 29 2010 williams driver rubens barrichello celebrated his 300th grand prix lewis hamilton claimed victory to take the championship lead from pole sitter mark webber who finished second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_presidential_election_in_North_Carolina_1824,,,united states presidential election in north carolina 1824,,,dbpedia event ttl,north carolina,the 1824 united states presidential election in north carolina took place between october 26 and december 2 1824 as part of the 1824 united states presidential election voters chose 15 representatives or electors to the electoral college who voted for president and vice president during this election the democratic republican party was the only major national party and four different candidates from this party sought the presidency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_presidential_election_in_Maryland_1824,,,united states presidential election in maryland 1824,,,dbpedia event ttl,maryland,the 1824 united states presidential election in maryland took place between october 26 and december 2 1824 as part of the 1824 united states presidential election voters chose eleven representatives or electors to the electoral college who voted for president and vice president during this election the democratic republican party was the only major national party and four different candidates from this party sought the presidency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1932_German_Grand_Prix,,,1932 german grand prix,,,dbpedia event ttl,germany,the 1932 german grand prix was a grand prix motor race held at the nrburgring on july 17 1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_Nations_Security_Council_election_2010,,,united nations security council election 2010,,,dbpedia event ttl,united nations,the 2010 united nations security council election was held on 12 october 2010 during the 65th session of the united nations general assembly held at united nations headquarters in new york city the elections were for five non permanent seats on the un security council for two year mandates commencing on 1 january 2011 the general assembly elected colombia germany india portugal and south africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1962_Mediterranean_Grand_Prix,,,1962 mediterranean grand prix,,,dbpedia event ttl,italy,the 1st mediterranean grand prix was a motor race run to formula one rules held on 19 august 1962 at the autodromo di pergusa sicily the race was run over 50 laps of the circuit and was dominated by ferrari the winner was lorenzo bandini in a ferrari 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Saskatchewan_general_election_1905,,,saskatchewan general election 1905,,,dbpedia event ttl,saskatchewan,the saskatchewan general election of 1905 was the first provincial election in the newly created canadian province of saskatchewan it was held on 13 december 1905 to elect members of the legislative assembly of saskatchewan walter scott led the liberal party of saskatchewan to victory over the provincial rights party of frederick w a g haultain and became the first premier of the new province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Lincoln_by-election_1889,,,lincoln by election 1889,,,dbpedia event ttl,new zealand,a 1889 by election in the lincoln electorate was held to fill a vacancy caused by the resignation of arthur o callaghan from the lincoln electorate the by election was won by alfred saunders who beat john ollivier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_Senate_election_in_Arkansas_2010,,,united states senate election in arkansas 2010,,,dbpedia event ttl,arkansas,the 2010 united states senate election in arkansas took place on november 2 2010 alongside other elections to the united states senate in other states as well as elections to the united states house of representatives and various state and local elections incumbent democratic u s senator blanche lincoln ran for re election to a third term but lost to republican nominee john boozman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Swedish_general_election_1979,,,swedish general election 1979,,,dbpedia event ttl,sweden,general elections were held in sweden on 16 september 1979 although the swedish social democratic party remained the largest party winning 154 of the 349 seats in the riksdag the liberal interim government of ola ullsten was succeeded by another centre right coalition government composed of the peoples party the moderate party and the centre party led by centre party leader thorbjrn flldin the three parties won 175 seats to the 174 held by the social democrats and communists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_Senate_special_election_in_Kansas_1996,,,united states senate special election in kansas 1996,,,dbpedia event ttl,kansas,the 1996 united states senate election in kansas was held november 3 1996 incumbent republican u s senator sheila frahm who was recently appointed to the seat was defeated in the primary to sam brownback who went on to win the general election,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Saskatchewan_general_election_1921,,,saskatchewan general election 1921,,,dbpedia event ttl,saskatchewan,the saskatchewan general election of 1921 was the fifth provincial election held in the canadian province of saskatchewan it was held on june 9 1921 to elect members of the legislative assembly of saskatchewan the liberal party of saskatchewan of premier william m martin was re elected although with a diminished share of the popular vote and a reduced caucus in the legislature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/2005_Belgian_Grand_Prix,,,2005 belgian grand prix,,,dbpedia event ttl,belgium,the 2005 belgian grand prix was a formula one race held on september 11 2005 at circuit de spa francorchamps in spa belgium giancarlo fisichella started the race from 13th place the result of a ten place grid penalty given for an engine change between final practice and qualifying on the saturday on lap 14 takuma sato hit michael schumachers car from behind causing both to crash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Portuguese_legislative_election_2002,,,portuguese legislative election 2002,,,dbpedia event ttl,portugal,the portuguese legislative election of 2002 took place on march 17 these elections were called after the resignation of the former prime minister antnio guterres after a defeat of the socialist party in the local elections that fact plus the problematic state of the countrys finances were the main arguments of the right wing parties which led them to win the election,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Minnesota_gubernatorial_election_2014,,,minnesota gubernatorial election 2014,,,dbpedia event ttl,minnesota,the 2014 minnesota gubernatorial election will take place on november 4 2014 to elect the governor of minnesota incumbent democraticfarmerlabor governor mark dayton plans to seek a second term in office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Nebraska_Democratic_caucuses_2008,,,nebraska democratic caucuses 2008,,,dbpedia event ttl,nebraska,the nebraska democratic presidential caucuses took place on february 9 2008 where 24 of the states 31 convention delegates were chosen like he did throughout many other states that held caucuses instead of primaries barack obama won the nebraska democratic caucus by more than a two to one margin of victory over hillary rodham clinton on may 13 2008 the state also held a non binding primary election which obama also won but the margin of victory was considerably smaller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Lower_Saxony_state_election_2008,,,lower saxony state election 2008,,,dbpedia event ttl,lower saxony,the 2008 lower saxony state election was held in lower saxony in north western germany on 27 january 2008 despite losing votes and seats the ruling christian democratic union cdu held on to its position as the leading party in the state the cdus coalition with the free democratic party fdp was able to continue after the election although their majority was cut from 29 to 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1971_Monaco_Grand_Prix,,,1971 monaco grand prix,,,dbpedia event ttl,monaco,the 1971 monaco grand prix was a formula one race held at monaco on may 23 1971 it was the third round of the 1971 formula one season and the 200th world championship grand prix held since the championship began in 1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1965_Italian_Grand_Prix,,,1965 italian grand prix,,,dbpedia event ttl,italy,the 1965 italian grand prix formally the xxxvi gran premio ditalia was a formula one motor race held at monza on september 12 1965 the race which was the eighth round of the 1965 formula one season was won by jackie stewart who took his first grand prix victory whilst driving for the brm team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Queensland_state_election_1972,,,queensland state election 1972,,,dbpedia event ttl,queensland,elections were held in the australian state of queensland on 27 may 1972 to elect the 82 members of the legislative assembly of queensland the country liberal coalition won its sixth consecutive victory since it won government in 1957 and also its second victory under joh bjelke petersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Singapore_PAP_Prime_Ministerial_Election_1959,,,singapore pap prime ministerial election 1959,,,dbpedia event ttl,singapore,this is the only prime ministerial election in singapore history the peoples action party central executive committee met on the victory of the singaporean general election 1959 to elect a prime minister at the end of the election lee kuan yew won by a mere 1 vote that was voted by the then party chairman toh chin chye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1951_Swiss_Grand_Prix,,,1951 swiss grand prix,,,dbpedia event ttl,switzerland,the 1951 swiss grand prix was a formula one motor race held at the bremgarten on 27 may 1951 it was the first round of the 1951 world drivers championship the race saw the formula one debut of british driver stirling moss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_Senate_election_in_North_Carolina_1986,,,united states senate election in north carolina 1986,,,dbpedia event ttl,north carolina,the 1986 united states senate election in north carolina was held on november 8 1986 as part of the nation wide elections to the senate incumbent republican u s senator jim broyhill who had been appointed in june 1986 to serve out the rest of john porter easts term and democrat terry sanford won both the special election in june and the regular general election in november,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_presidential_election_in_Maine_1996,,,united states presidential election in maine 1996,,,dbpedia event ttl,maine,the 1996 united states presidential election in maine took place on november 5 1996 as part of the 1996 united states presidential election maine is one of two states in the u s that choses two of its four representatives in the electoral college based on the plurality vote in both its congressional districts instead of all four electors being chosen based on the statewide plurality vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_Senate_election_in_Hawaii_1998,,,united states senate election in hawaii 1998,,,dbpedia event ttl,hawaii,the 1998 united states senate election in hawaii took place on november 3 1998 alongside other elections to the united states senate in other states as well as elections to the united states house of representatives and various state and local elections incumbent democrat u s senator daniel inouye won re election to a seventh term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Algerian_presidential_election_2009,,,algerian presidential election 2009,,,dbpedia event ttl,algeria,a presidential election was held in algeria on 9 april 2009 it was described in a us embassy in algiers cable as carefully choreographed and heavily controlled with the official turnout figure exaggerated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/New_York_gubernatorial_election_2010,,,new york gubernatorial election 2010,,,dbpedia event ttl,new york,the new york gubernatorial election of 2010 was held on tuesday november 2 2010 to elect the governor of new york to serve a four year term that began in january 2011 incumbent democratic governor david paterson elected as lieutenant governor in 2006 as the running mate of former governor eliot spitzer chose not to run for a full term on november 2 new york attorney general and democrat andrew cuomo defeated republican carl paladino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_House_of_Representatives_elections_in_California_1988,,,united states house of representatives elections in california 1988,,,dbpedia event ttl,california,the united states house of representatives elections in california 1988 was an election for californias delegation to the united states house of representatives which occurred as part of the general election of the house of representatives on november 8 1988 no districts switched parties so the delegation remained at 27 democrats and 18 republicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1952_Australian_Grand_Prix,,,1952 australian grand prix,,,dbpedia event ttl,australia,the 1952 australian grand prix was a formula libre motor race held at the mount panorama circuit near bathurst in new south wales australia on 14 april 1952 the race had 43 starters and was held over 38 laps of the six kilometre circuit a total distance of 235 kilometres the race which was the seventeenth australian grand prix was won by doug whiteford driving a talbot lago t26c formula one car it was whitefords second australian grand prix victory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Northern_Territory_general_election_2016,,,northern territory general election 2016,,,dbpedia event ttl,northern territory,the next northern territory general election which will be held in august 2016 will elect members of the legislative assembly in the unicameral northern territory parliament all 25 seats in the legislative assembly whose current members were elected at the 2012 election will become vacant like the australian house of representatives members are elected through full preference instant runoff voting in single member electorates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Irish_general_election_1989,,,irish general election 1989,,,dbpedia event ttl,ireland,the irish general election of 1989 was held on thursday 15 june 1989 three weeks after the dissolution of the dil on 25 may the newly elected 166 members of the 26th dil assembled at leinster house on 29 june however a new taoiseach and government were not appointed until 12 july the general election took place in 41 parliamentary constituencies throughout ireland for 166 seats in the lower house of parliament dil ireann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1954_Belgian_Grand_Prix,,,1954 belgian grand prix,,,dbpedia event ttl,belgium,the 1954 belgian grand prix was a formula one motor race held at spa francorchamps on 20 june 1954 it was the third round of the 1954 world drivers championship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_Senate_election_in_New_Hampshire_2002,,,united states senate election in new hampshire 2002,,,dbpedia event ttl,new hampshire,the 2002 united states senate election in new hampshire was held on november 4 2008 incumbent republican independent u s senator bob smith was defeated in the gop primary and denied renomination republican john e sununu won the open seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Belgian_federal_election_2014,,,belgian federal election 2014,,,dbpedia event ttl,belgium,the next federal elections in belgium are scheduled to be held on 20 july 2014 but the date will most likely be advanced all 150 members of the chamber of representatives will be elected whereas the senate will no longer be directly elected following the 2011 2012 state reform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/French_legislative_election_1981,,,french legislative election 1981,,,dbpedia event ttl,france,french legislative elections took place on 14 june and 21 june 1981 to elect the 7th national assembly of the fifth republic on 10 may 1981 franois mitterrand was elected president of france he became the first socialist to win this post under universal suffrage it was also the first occasion of alternance between the right and the left in government during the fifth republic the new head of state nominated pierre mauroy to lead a socialist cabinet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/United_States_Senate_election_in_Alaska_1980,,,united states senate election in alaska 1980,,,dbpedia event ttl,alaska,the 1980 united states senate election in alaska was held on november 4 1980 incumbent democratic united states senator mike gravel ran for a third term in the united states senate but lost in the democratic primary to clark gruening a former state representative who was the grandson of ernest gruening whom gravel had defeated twelve years prior in an election for the same seat gruening later went on to lose the general election to republican nominee frank murkowski a banker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/AnimeFest,,,animefest,,,dbpedia event ttl,united states,animefest is an anime convention started in 1992 it is an annual four day event held over labor day weekend in dallas texas animefest is one of the oldest conventions in the country although 1997 and 2000 were skipped it has gone through a minor change in its name due to capitalization and the loss of capitalization of part of its name and the addition and then the loss of an exclamation point fest to fest to fest once again,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/1991_Australian_Grand_Prix,,,1991 australian grand prix,,,dbpedia event ttl,australia,the 1991 australian grand prix was a formula one motor race held on 3 november 1991 at the adelaide street circuit it was the 16th and final race of the 1991 formula one season torrential rain resulted in the race being stopped after 16 of the scheduled 81 laps had been completed confusion caused the official results to be declared from the end of the 14th lap it holds the record for being the shortest formula one race ever held,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spimbench_b
