cluster_id,entity_id,source
255,b0007q7mlm,amazon
255,http://www.google.com/base/feeds/snippets/13485459790889612466,google
256,b0007sxgla,amazon
256,http://www.google.com/base/feeds/snippets/318535575684738487,google
257,b0007sxglk,amazon
257,http://www.google.com/base/feeds/snippets/17762641182538089473,google
258,b0007sxgmo,amazon
258,http://www.google.com/base/feeds/snippets/12250274471957898660,google
259,b0007sxgn8,amazon
259,http://www.google.com/base/feeds/snippets/13588549604733030954,google
260,b0007yepx2,amazon
260,http://www.google.com/base/feeds/snippets/12737245292905990966,google
260,b000bgtvda,amazon
260,http://www.google.com/base/feeds/snippets/10066664236286478958,google
260,b0008ewsf8,amazon
260,http://www.google.com/base/feeds/snippets/10623432141570708774,google
260,http://www.google.com/base/feeds/snippets/10087092539211280139,google
260,b0007yepxc,amazon
260,http://www.google.com/base/feeds/snippets/18305953820307083661,google
260,b0009x6qew,amazon
260,b0008ewsai,amazon
260,http://www.google.com/base/feeds/snippets/16647647854444612501,google
260,b000bknncq,amazon
260,http://www.google.com/base/feeds/snippets/18378932841147152966,google
261,b0007yepy6,amazon
261,http://www.google.com/base/feeds/snippets/4783370532123880956,google
262,b0007yepyg,amazon
262,http://www.google.com/base/feeds/snippets/14284530408597272725,google
263,b0007yll20,amazon
263,http://www.google.com/base/feeds/snippets/18431066094306345892,google
264,b0007zf3ge,amazon
264,http://www.google.com/base/feeds/snippets/10244573068939530333,google
264,b000pg7ha0,amazon
265,b0007zgxy0,amazon
265,http://www.google.com/base/feeds/snippets/13589609251216592510,google
266,b0007znn48,amazon
266,http://www.google.com/base/feeds/snippets/15649007894453745010,google
267,b00083czbg,amazon
267,http://www.google.com/base/feeds/snippets/9639880206667208005,google
268,b00083grii,amazon
268,http://www.google.com/base/feeds/snippets/13276293278980872969,google
269,b0008ews6w,amazon
269,http://www.google.com/base/feeds/snippets/11041238021562109147,google
269,b000bgpqos,amazon
269,http://www.google.com/base/feeds/snippets/11029185598470444071,google
270,b0008g2bvm,amazon
270,http://www.google.com/base/feeds/snippets/18275035621919457369,google
271,b0008glg1i,amazon
271,http://www.google.com/base/feeds/snippets/1496374872690142682,google
271,http://www.google.com/base/feeds/snippets/65639973300118271,google
272,b0008glgea,amazon
272,http://www.google.com/base/feeds/snippets/3045238811380824044,google
272,http://www.google.com/base/feeds/snippets/5588744582758188682,google
273,b0008glgmc,amazon
273,http://www.google.com/base/feeds/snippets/11616731797055705273,google
274,b000922deu,amazon
274,http://www.google.com/base/feeds/snippets/727817609597268757,google
274,http://www.google.com/base/feeds/snippets/17512159947329144136,google
275,b000922dwc,amazon
275,http://www.google.com/base/feeds/snippets/15297739858013318917,google
276,b00097alks,amazon
276,http://www.google.com/base/feeds/snippets/4522979894661726264,google
277,b00097iaym,amazon
277,http://www.google.com/base/feeds/snippets/18354270349835110075,google
278,b00099e4ya,amazon
278,http://www.google.com/base/feeds/snippets/16750826951044664483,google
279,b00099qrok,amazon
279,http://www.google.com/base/feeds/snippets/16548551216650905466,google
280,b00099xf0e,amazon
280,http://www.google.com/base/feeds/snippets/16819471998102486336,google
281,b0009affew,amazon
281,http://www.google.com/base/feeds/snippets/17165389585205797735,google
282,b0009afff6,amazon
282,http://www.google.com/base/feeds/snippets/9757350103424139605,google
283,b0009dt87e,amazon
283,http://www.google.com/base/feeds/snippets/9200068133591804002,google
283,http://www.google.com/base/feeds/snippets/12849123232978824729,google
283,http://www.google.com/base/feeds/snippets/16702106469790828707,google
283,http://www.google.com/base/feeds/snippets/7197668762339216420,google
283,http://www.google.com/base/feeds/snippets/13017887935047670097,google
284,b0009dwkwo,amazon
284,http://www.google.com/base/feeds/snippets/15744420000863688597,google
285,b0009dxjuq,amazon
285,http://www.google.com/base/feeds/snippets/16790631679419428442,google
286,b0009eu0ca,amazon
286,http://www.google.com/base/feeds/snippets/534612205120966482,google
286,http://www.google.com/base/feeds/snippets/12931942175551075589,google
287,b0009gd0km,amazon
287,http://www.google.com/base/feeds/snippets/14916162814320983138,google
287,http://www.google.com/base/feeds/snippets/17374298119474236406,google
288,b0009h9q1i,amazon
288,http://www.google.com/base/feeds/snippets/5665024204886410,google
289,b0009hat9g,amazon
289,http://www.google.com/base/feeds/snippets/11765669176361549570,google
290,b0009hj5ve,amazon
290,http://www.google.com/base/feeds/snippets/4036053921422681767,google
290,http://www.google.com/base/feeds/snippets/17031778429388398652,google
290,http://www.google.com/base/feeds/snippets/5100323510083618710,google
291,b0009hl34q,amazon
291,http://www.google.com/base/feeds/snippets/11654629063147846560,google
292,b0009hmx36,amazon
292,http://www.google.com/base/feeds/snippets/18435954901092427938,google
293,b0009i6kh0,amazon
293,http://www.google.com/base/feeds/snippets/12619023447490200684,google
294,b0009i9tqy,amazon
294,http://www.google.com/base/feeds/snippets/8804538687114603592,google
294,http://www.google.com/base/feeds/snippets/12306142837405920435,google
295,b0009jhv5e,amazon
295,http://www.google.com/base/feeds/snippets/16721626632033099240,google
296,b0009jlux8,amazon
296,http://www.google.com/base/feeds/snippets/16072788843762697430,google
297,b0009k0092,amazon
297,http://www.google.com/base/feeds/snippets/11468495129123244202,google
298,b0009n4gx0,amazon
298,http://www.google.com/base/feeds/snippets/16981943392970076486,google
299,b0009nr9mu,amazon
299,http://www.google.com/base/feeds/snippets/16755727468265308879,google
300,b0009qvgeo,amazon
300,http://www.google.com/base/feeds/snippets/10895411331126528294,google
300,http://www.google.com/base/feeds/snippets/8642411099663690660,google
300,http://www.google.com/base/feeds/snippets/17491282253363994324,google
301,b0009ren8e,amazon
301,http://www.google.com/base/feeds/snippets/18152695793777845265,google
302,b0009rgzgm,amazon
302,http://www.google.com/base/feeds/snippets/1883379429602083103,google
303,b0009suw4w,amazon
303,http://www.google.com/base/feeds/snippets/10301544386744816648,google
303,b000egmaj4,amazon
303,http://www.google.com/base/feeds/snippets/16555691540653957564,google
303,b000gkli0a,amazon
303,http://www.google.com/base/feeds/snippets/6426816868919758079,google
304,b0009suw5q,amazon
304,http://www.google.com/base/feeds/snippets/14294089340288176542,google
304,http://www.google.com/base/feeds/snippets/9834840923318936107,google
304,http://www.google.com/base/feeds/snippets/18194644157865671098,google
305,b0009tqb3w,amazon
305,http://www.google.com/base/feeds/snippets/6112085133304289995,google
306,b0009xb12o,amazon
306,http://www.google.com/base/feeds/snippets/18396354299258717606,google
306,http://www.google.com/base/feeds/snippets/18412791404030697965,google
307,b0009xndso,amazon
307,http://www.google.com/base/feeds/snippets/18399052852205689839,google
308,b0009y6ewu,amazon
308,http://www.google.com/base/feeds/snippets/15253105067631588667,google
309,b0009y6f0g,amazon
309,http://www.google.com/base/feeds/snippets/13392915442415544255,google
309,b0009y6f56,amazon
310,b0009yegcu,amazon
310,http://www.google.com/base/feeds/snippets/12024241460287341882,google
311,b0009yegpc,amazon
311,http://www.google.com/base/feeds/snippets/13834985344480832776,google
312,b0009yx9bo,amazon
312,http://www.google.com/base/feeds/snippets/18395787464051623418,google
313,b0009yx9by,amazon
313,http://www.google.com/base/feeds/snippets/5238862557893361196,google
314,b0009zhg8k,amazon
314,http://www.google.com/base/feeds/snippets/18403568462989725383,google
315,b000a0s3x6,amazon
315,http://www.google.com/base/feeds/snippets/16019355033889363381,google
316,b000a2zlam,amazon
316,http://www.google.com/base/feeds/snippets/1904648546294590301,google
317,b000a3ky4e,amazon
317,http://www.google.com/base/feeds/snippets/18356638685856745200,google
318,b000a3x6te,amazon
318,http://www.google.com/base/feeds/snippets/16407653863068941558,google
319,b000a40w4a,amazon
319,http://www.google.com/base/feeds/snippets/16720347622986234211,google
320,b000a6jrwq,amazon
320,http://www.google.com/base/feeds/snippets/13524826089365576174,google
320,http://www.google.com/base/feeds/snippets/13210697801954573785,google
321,b000a6na6a,amazon
321,http://www.google.com/base/feeds/snippets/18355630027419003625,google
322,b000a76zt8,amazon
322,http://www.google.com/base/feeds/snippets/18100099283119840324,google
323,b000a7bibs,amazon
323,http://www.google.com/base/feeds/snippets/2541171518795089889,google
323,http://www.google.com/base/feeds/snippets/3851440846924300601,google
324,b000a7mfn8,amazon
324,http://www.google.com/base/feeds/snippets/18387170188665857199,google
325,b000aa878m,amazon
325,http://www.google.com/base/feeds/snippets/16354170032183470835,google
326,b000aa87dm,amazon
326,http://www.google.com/base/feeds/snippets/10438244455449441805,google
327,b000aa87go,amazon
327,http://www.google.com/base/feeds/snippets/8755851873127965303,google
327,b000b57k4s,amazon
327,http://www.google.com/base/feeds/snippets/16798783463218493349,google
327,http://www.google.com/base/feeds/snippets/1803780371601211439,google
327,b000h22rbg,amazon
328,b000aa87pu,amazon
328,http://www.google.com/base/feeds/snippets/18373688292230003205,google
329,b000aaqzpe,amazon
329,http://www.google.com/base/feeds/snippets/13375500071540864237,google
330,b000abapo0,amazon
330,http://www.google.com/base/feeds/snippets/2284939042076115226,google
331,b000afkxso,amazon
331,http://www.google.com/base/feeds/snippets/1611810981921795487,google
332,b000ag5sb0,amazon
332,http://www.google.com/base/feeds/snippets/12546664403196501542,google
333,b000al7fu2,amazon
333,http://www.google.com/base/feeds/snippets/13338400306142231464,google
334,b000aly75i,amazon
334,http://www.google.com/base/feeds/snippets/18391095906680955632,google
335,b000anqim6,amazon
335,http://www.google.com/base/feeds/snippets/11275967430878272564,google
336,b000aoz7fo,amazon
336,http://www.google.com/base/feeds/snippets/11345298028198994682,google
336,http://www.google.com/base/feeds/snippets/13792413550965266630,google
337,b000aoz7hw,amazon
337,http://www.google.com/base/feeds/snippets/10563522754094993865,google
338,b000aoz7ko,amazon
338,http://www.google.com/base/feeds/snippets/153037367930985749,google
338,b000ro5o78,amazon
338,http://www.google.com/base/feeds/snippets/13009872890401668351,google
338,http://www.google.com/base/feeds/snippets/18370662348326877910,google
339,b000ap0h7g,amazon
339,http://www.google.com/base/feeds/snippets/12372782957076635523,google
340,b000ap0h94,amazon
340,http://www.google.com/base/feeds/snippets/7651654029530591686,google
341,b000ap2wyw,amazon
341,http://www.google.com/base/feeds/snippets/2622452102774676117,google
342,b000ap41x2,amazon
342,http://www.google.com/base/feeds/snippets/12295157042839457732,google
343,b000aqadlu,amazon
343,http://www.google.com/base/feeds/snippets/12981440114213931499,google
344,b000aqvrry,amazon
344,http://www.google.com/base/feeds/snippets/16846135635145492175,google
345,b000ar96bm,amazon
345,http://www.google.com/base/feeds/snippets/16873990150005697074,google
346,b000ar96bw,amazon
346,http://www.google.com/base/feeds/snippets/12789023770964880472,google
347,b000axs7vg,amazon
347,http://www.google.com/base/feeds/snippets/10652699125779985481,google
348,b000ayfpkq,amazon
348,http://www.google.com/base/feeds/snippets/12780505155276594892,google
349,b000ayktam,amazon
349,http://www.google.com/base/feeds/snippets/8894150903607310427,google
350,b000ayxld4,amazon
350,http://www.google.com/base/feeds/snippets/1729889384047112592,google
351,b000ayznhg,amazon
351,http://www.google.com/base/feeds/snippets/13062769020372950507,google
351,b000bgj09k,amazon
351,http://www.google.com/base/feeds/snippets/18364140307508478752,google
351,b000fbgapi,amazon
351,b000fbgav2,amazon
351,http://www.google.com/base/feeds/snippets/12914622085255786621,google
352,b000az16r6,amazon
352,http://www.google.com/base/feeds/snippets/13638966826111180048,google
353,b000b0gzu8,amazon
353,http://www.google.com/base/feeds/snippets/14443748429238960679,google
354,b000b3z2zo,amazon
354,http://www.google.com/base/feeds/snippets/5286999908576362211,google
354,http://www.google.com/base/feeds/snippets/13813465547037122851,google
355,b000b45pkk,amazon
355,http://www.google.com/base/feeds/snippets/9803504071402999218,google
356,b000b5srju,amazon
356,http://www.google.com/base/feeds/snippets/16872612252422367466,google
357,b000b5ue6y,amazon
357,http://www.google.com/base/feeds/snippets/18392141725886908183,google
358,b000b63xha,amazon
358,http://www.google.com/base/feeds/snippets/14798220155665223365,google
359,b000b676fa,amazon
359,http://www.google.com/base/feeds/snippets/17982318849719467269,google
360,b000b6jasg,amazon
360,http://www.google.com/base/feeds/snippets/17471276055285923188,google
361,b000b6kh38,amazon
361,http://www.google.com/base/feeds/snippets/18277398973089665313,google
362,b000b6n2lw,amazon
362,http://www.google.com/base/feeds/snippets/4747185109584668947,google
362,http://www.google.com/base/feeds/snippets/15202414965182690664,google
363,b000b6n2o4,amazon
363,http://www.google.com/base/feeds/snippets/13523201367240249515,google
363,b000bcgfe2,amazon
363,http://www.google.com/base/feeds/snippets/4615810080995000742,google
363,http://www.google.com/base/feeds/snippets/1167394947195166949,google
363,http://www.google.com/base/feeds/snippets/6801077797933253662,google
363,http://www.google.com/base/feeds/snippets/18386275313356170584,google
363,b000in6trc,amazon
363,http://www.google.com/base/feeds/snippets/3306668805908280679,google
364,b000b6oboy,amazon
364,http://www.google.com/base/feeds/snippets/6282886480523973402,google
365,b000b6vlh4,amazon
365,http://www.google.com/base/feeds/snippets/10993073455692001778,google
366,b000b7pkio,amazon
366,http://www.google.com/base/feeds/snippets/79904663695822310,google
366,http://www.google.com/base/feeds/snippets/12816149743245507053,google
367,b000b85aag,amazon
367,http://www.google.com/base/feeds/snippets/13086087912501926764,google
368,b000barbaq,amazon
368,http://www.google.com/base/feeds/snippets/124870490385972224,google
369,b000bav4ko,amazon
369,http://www.google.com/base/feeds/snippets/12909616660373115284,google
370,b000bawkpm,amazon
370,http://www.google.com/base/feeds/snippets/13334741327257129475,google
371,b000bb6f5m,amazon
371,http://www.google.com/base/feeds/snippets/13718712808898001175,google
372,b000bb7fjw,amazon
372,http://www.google.com/base/feeds/snippets/17614065814468597783,google
373,b000bc38o2,amazon
373,http://www.google.com/base/feeds/snippets/12383342975629473219,google
374,b000bcdrdo,amazon
374,http://www.google.com/base/feeds/snippets/9984474904568818121,google
374,http://www.google.com/base/feeds/snippets/18395874674910243298,google
374,http://www.google.com/base/feeds/snippets/3251125238781933155,google
375,b000bcgf9m,amazon
375,http://www.google.com/base/feeds/snippets/17137407106136957809,google
376,b000bcicr0,amazon
376,http://www.google.com/base/feeds/snippets/17392222800642377551,google
377,b000bcicwa,amazon
377,http://www.google.com/base/feeds/snippets/12825336441689158397,google
378,b000bcicxy,amazon
378,http://www.google.com/base/feeds/snippets/13154517593415530045,google
379,b000bckmaa,amazon
379,http://www.google.com/base/feeds/snippets/13796906802854864998,google
380,b000bd1ad2,amazon
380,http://www.google.com/base/feeds/snippets/17267430885978125860,google
381,b000bd1rty,amazon
381,http://www.google.com/base/feeds/snippets/7739419455751524618,google
382,b000bddf08,amazon
382,http://www.google.com/base/feeds/snippets/11443016597547288676,google
383,b000bdiqpc,amazon
383,http://www.google.com/base/feeds/snippets/17153123894129090968,google
384,b000bezsyi,amazon
384,http://www.google.com/base/feeds/snippets/10911853136488554482,google
385,b000bgtv80,amazon
385,http://www.google.com/base/feeds/snippets/16690738478999740250,google
385,b000j4k804,amazon
385,http://www.google.com/base/feeds/snippets/18066386301399841327,google
385,http://www.google.com/base/feeds/snippets/18411875162562199123,google
385,b000ivjv10,amazon
385,http://www.google.com/base/feeds/snippets/16673725682059181917,google
385,b000jx84va,amazon
385,http://www.google.com/base/feeds/snippets/17836395815164917371,google
385,b000ivl050,amazon
385,http://www.google.com/base/feeds/snippets/17758143132560820340,google
386,b000bgtvbc,amazon
386,http://www.google.com/base/feeds/snippets/15661314377252665074,google
387,b000bh3dbk,amazon
387,http://www.google.com/base/feeds/snippets/17963205158311332195,google
388,b000bhl1r8,amazon
388,http://www.google.com/base/feeds/snippets/18434640068073839470,google
389,b000bhq5jw,amazon
389,http://www.google.com/base/feeds/snippets/18436637620422411542,google
390,b000bi641a,amazon
390,http://www.google.com/base/feeds/snippets/8050920942672245174,google
391,b000bi7uqs,amazon
391,http://www.google.com/base/feeds/snippets/18403148885652932189,google
392,b000bl40dg,amazon
392,http://www.google.com/base/feeds/snippets/10381298233088883938,google
393,b000bnb72g,amazon
393,http://www.google.com/base/feeds/snippets/17010841797296818807,google
394,b000bndghk,amazon
394,http://www.google.com/base/feeds/snippets/18427441766979913551,google
395,b000bnkbdm,amazon
395,http://www.google.com/base/feeds/snippets/18374143831267894200,google
396,b000bo9rt0,amazon
396,http://www.google.com/base/feeds/snippets/3040037286169376262,google
396,http://www.google.com/base/feeds/snippets/1187936019689259805,google
397,b000bojyc0,amazon
397,http://www.google.com/base/feeds/snippets/13713362866171764392,google
398,b000bp8alk,amazon
398,http://www.google.com/base/feeds/snippets/11465786913875583817,google
399,b000brczzk,amazon
399,http://www.google.com/base/feeds/snippets/18396085441922746096,google
399,b000gcd6lw,amazon
399,http://www.google.com/base/feeds/snippets/18413484739795948632,google
399,b000f8gxg2,amazon
399,http://www.google.com/base/feeds/snippets/13536386431084971336,google
399,b000brgbpa,amazon
399,b000gbukgm,amazon
399,b000brm3xe,amazon
399,http://www.google.com/base/feeds/snippets/3011334164286500167,google
399,http://www.google.com/base/feeds/snippets/11524039735478682676,google
400,b000bt55a0,amazon
400,http://www.google.com/base/feeds/snippets/13816264129023871640,google
401,b000bt8trg,amazon
401,http://www.google.com/base/feeds/snippets/11826731647881867985,google
402,b000bta4k6,amazon
402,http://www.google.com/base/feeds/snippets/13368550084570344351,google
403,b000bta4kg,amazon
403,http://www.google.com/base/feeds/snippets/12852968287224775140,google
404,b000btac30,amazon
404,http://www.google.com/base/feeds/snippets/16883659993106723886,google
405,b000bu7u48,amazon
405,http://www.google.com/base/feeds/snippets/16694806128312036500,google
406,b000bufcn4,amazon
406,http://www.google.com/base/feeds/snippets/18387281427311179638,google
407,b000buqo9a,amazon
407,http://www.google.com/base/feeds/snippets/12604725900103506627,google
408,b000bvbmci,amazon
408,http://www.google.com/base/feeds/snippets/18404168006486239466,google
408,b000nwsclo,amazon
408,http://www.google.com/base/feeds/snippets/13216880913844051494,google
409,b000bvxob0,amazon
409,http://www.google.com/base/feeds/snippets/13543305107321213490,google
410,b000bw7kxw,amazon
410,http://www.google.com/base/feeds/snippets/18392335669009428265,google
410,http://www.google.com/base/feeds/snippets/18418344557320745521,google
410,b000kehnvu,amazon
411,b000bwa1jw,amazon
411,http://www.google.com/base/feeds/snippets/9029108187932664886,google
412,b000bwzxk4,amazon
412,http://www.google.com/base/feeds/snippets/4178014773187756948,google
412,http://www.google.com/base/feeds/snippets/2838840999646798655,google
413,b000bx0006,amazon
413,http://www.google.com/base/feeds/snippets/4621582451171111860,google
414,b000bx24o6,amazon
414,http://www.google.com/base/feeds/snippets/17938513699320393589,google
415,b000bx441w,amazon
415,http://www.google.com/base/feeds/snippets/18118065911754783035,google
416,b000bx5ggy,amazon
416,http://www.google.com/base/feeds/snippets/12226449661661559282,google
417,b000byr41s,amazon
417,http://www.google.com/base/feeds/snippets/15073619810931989068,google
418,b000byrinm,amazon
418,http://www.google.com/base/feeds/snippets/18422623903556262295,google
418,b000h11f9c,amazon
419,b000c55alw,amazon
419,http://www.google.com/base/feeds/snippets/10177129616064822618,google
420,b000cabe44,amazon
420,http://www.google.com/base/feeds/snippets/13627138174377206631,google
421,b000cabe4y,amazon
421,http://www.google.com/base/feeds/snippets/2462325488620129357,google
422,b000cbn9aa,amazon
422,http://www.google.com/base/feeds/snippets/13143355002649939201,google
423,b000cc09uw,amazon
423,http://www.google.com/base/feeds/snippets/15389880066298029811,google
423,b000cc22ys,amazon
424,b000cco5wa,amazon
424,http://www.google.com/base/feeds/snippets/18260252787140686571,google
425,b000ccvp0a,amazon
425,http://www.google.com/base/feeds/snippets/12536674159579454939,google
426,b000cditbc,amazon
426,http://www.google.com/base/feeds/snippets/18377490087458020504,google
427,b000cik6rc,amazon
427,http://www.google.com/base/feeds/snippets/4573258796236774141,google
428,b000cnf014,amazon
428,http://www.google.com/base/feeds/snippets/17760107129811199554,google
429,b000coxs30,amazon
429,http://www.google.com/base/feeds/snippets/18397190495511936667,google
430,b000cpmtwk,amazon
430,http://www.google.com/base/feeds/snippets/1417708435719198149,google
431,b000cpshia,amazon
431,http://www.google.com/base/feeds/snippets/14493833507639383996,google
432,b000cqnjim,amazon
432,http://www.google.com/base/feeds/snippets/10662427062723563235,google
433,b000cqpc32,amazon
433,http://www.google.com/base/feeds/snippets/18416225624614818879,google
434,b000cqyclu,amazon
434,http://www.google.com/base/feeds/snippets/1695089910833084773,google
435,b000crx79w,amazon
435,http://www.google.com/base/feeds/snippets/10254889100768183729,google
436,b000cs3s2c,amazon
436,http://www.google.com/base/feeds/snippets/17715266298340609214,google
436,b000cs3s2m,amazon
436,http://www.google.com/base/feeds/snippets/17504372812251027705,google
437,b000cs3sh2,amazon
437,http://www.google.com/base/feeds/snippets/13218397055165778921,google
438,b000csralc,amazon
438,http://www.google.com/base/feeds/snippets/17802084899902028186,google
439,b000csramg,amazon
439,http://www.google.com/base/feeds/snippets/18435579466587005010,google
439,http://www.google.com/base/feeds/snippets/13304616444690819122,google
439,b000jx3qxq,amazon
439,http://www.google.com/base/feeds/snippets/7150077051864937455,google
440,b000cszg2m,amazon
440,http://www.google.com/base/feeds/snippets/5032391174084349054,google
441,b000dinb4g,amazon
441,http://www.google.com/base/feeds/snippets/13769671790180310327,google
442,b000dn7k8y,amazon
442,http://www.google.com/base/feeds/snippets/16457687699485006576,google
442,http://www.google.com/base/feeds/snippets/17723708447447202259,google
443,b000dz964i,amazon
443,http://www.google.com/base/feeds/snippets/18379602755577753525,google
444,b000dzfdbi,amazon
444,http://www.google.com/base/feeds/snippets/17922830512683848229,google
445,b000e0f3yo,amazon
445,http://www.google.com/base/feeds/snippets/10305340032656039276,google
446,b000e0tcj6,amazon
446,http://www.google.com/base/feeds/snippets/12583145395024390893,google
447,b000e0v924,amazon
447,http://www.google.com/base/feeds/snippets/18386940331900923694,google
448,b000e15nhk,amazon
448,http://www.google.com/base/feeds/snippets/17732716266584095427,google
449,b000e2d3lc,amazon
449,http://www.google.com/base/feeds/snippets/16769449274864717899,google
450,b000e3c6c8,amazon
450,http://www.google.com/base/feeds/snippets/17693391962532243349,google
451,b000e5n0mg,amazon
451,http://www.google.com/base/feeds/snippets/10008484121273338467,google
452,b000e6g7x4,amazon
452,http://www.google.com/base/feeds/snippets/13418282797107400719,google
453,b000e6mjig,amazon
453,http://www.google.com/base/feeds/snippets/4549566074000049896,google
454,b000e6q3em,amazon
454,http://www.google.com/base/feeds/snippets/18435517580056006507,google
455,b000e8jl7q,amazon
455,http://www.google.com/base/feeds/snippets/13461495034626913881,google
455,b000e8jl80,amazon
455,http://www.google.com/base/feeds/snippets/18430621475529168165,google
455,http://www.google.com/base/feeds/snippets/15551866173776009457,google
455,http://www.google.com/base/feeds/snippets/16064170791328826375,google
455,http://www.google.com/base/feeds/snippets/4682448981783641744,google
456,b000e8jlai,amazon
456,http://www.google.com/base/feeds/snippets/890958699191814692,google
456,http://www.google.com/base/feeds/snippets/8918859484248831701,google
456,b000e8jlas,amazon
457,b000e8jlbw,amazon
457,http://www.google.com/base/feeds/snippets/3597076779822744306,google
458,b000e8jlda,amazon
458,http://www.google.com/base/feeds/snippets/14794198635011271295,google
459,b000e8rdrq,amazon
459,http://www.google.com/base/feeds/snippets/18364244585954350504,google
460,b000e99ud0,amazon
460,http://www.google.com/base/feeds/snippets/13807969577582739865,google
461,b000ea9u2a,amazon
461,http://www.google.com/base/feeds/snippets/11826796220164615935,google
461,http://www.google.com/base/feeds/snippets/18251424810598585817,google
461,b000in6tnq,amazon
462,b000eavbdq,amazon
462,http://www.google.com/base/feeds/snippets/18443105453266961029,google
463,b000ecqxjq,amazon
463,http://www.google.com/base/feeds/snippets/16899532838792786499,google
464,b000edgo2q,amazon
464,http://www.google.com/base/feeds/snippets/7147648211015076337,google
465,b000edjjhs,amazon
465,http://www.google.com/base/feeds/snippets/17033785854482020785,google
466,b000edkurg,amazon
466,http://www.google.com/base/feeds/snippets/13699037964945038111,google
467,b000egidpe,amazon
467,http://www.google.com/base/feeds/snippets/16633280530608162098,google
468,b000egidpo,amazon
468,http://www.google.com/base/feeds/snippets/18000939542340526750,google
469,b000egidpy,amazon
469,http://www.google.com/base/feeds/snippets/5558998293398547766,google
470,b000egidue,amazon
470,http://www.google.com/base/feeds/snippets/12151689484559213261,google
470,b000ivfciq,amazon
470,http://www.google.com/base/feeds/snippets/18264347410665748173,google
470,http://www.google.com/base/feeds/snippets/18355044473505180786,google
471,b000ehpzv8,amazon
471,http://www.google.com/base/feeds/snippets/18440602911777368492,google
472,b000ehpzxq,amazon
472,http://www.google.com/base/feeds/snippets/18356905177755790177,google
472,b000ehq008,amazon
473,b000ehpzyu,amazon
473,http://www.google.com/base/feeds/snippets/18381050378194058330,google
474,b000ehs6ic,amazon
474,http://www.google.com/base/feeds/snippets/16961300574027235922,google
474,http://www.google.com/base/feeds/snippets/3377135321507891586,google
475,b000ek6ekq,amazon
475,http://www.google.com/base/feeds/snippets/18404187604346548446,google
476,b000ema3zq,amazon
476,http://www.google.com/base/feeds/snippets/11599304001520708679,google
477,b000emgcxs,amazon
477,http://www.google.com/base/feeds/snippets/18373045261595979693,google
478,b000enucs8,amazon
478,http://www.google.com/base/feeds/snippets/4968803125750101769,google
478,http://www.google.com/base/feeds/snippets/11265957088683077055,google
478,http://www.google.com/base/feeds/snippets/10901373095934236651,google
478,http://www.google.com/base/feeds/snippets/18435241901201099210,google
479,b000ep8oju,amazon
479,http://www.google.com/base/feeds/snippets/17530305432950801722,google
480,b000epcfz4,amazon
480,http://www.google.com/base/feeds/snippets/13118744398423334173,google
481,b000eplmpi,amazon
481,http://www.google.com/base/feeds/snippets/13683578637114771147,google
481,b000fp0k0u,amazon
481,http://www.google.com/base/feeds/snippets/16636453310983363393,google
482,b000eqazb4,amazon
482,http://www.google.com/base/feeds/snippets/12965745281480952652,google
483,b000eqieik,amazon
483,http://www.google.com/base/feeds/snippets/8261805484012687318,google
483,b000qxd2tm,amazon
484,b000etjjae,amazon
484,http://www.google.com/base/feeds/snippets/15556656056394141993,google
485,b000etyt5o,amazon
485,http://www.google.com/base/feeds/snippets/13665841494141374823,google
486,b000eu10wi,amazon
486,http://www.google.com/base/feeds/snippets/16303142874832927783,google
487,b000evo8h6,amazon
487,http://www.google.com/base/feeds/snippets/18368735287693525011,google
488,b000exs47y,amazon
488,http://www.google.com/base/feeds/snippets/13479220891875857477,google
489,b000exs488,amazon
489,http://www.google.com/base/feeds/snippets/14872602878188858026,google
490,b000exu6cu,amazon
490,http://www.google.com/base/feeds/snippets/18434800306472435486,google
491,b000exu99k,amazon
491,http://www.google.com/base/feeds/snippets/17647670175814866187,google
492,b000exu9ay,amazon
492,http://www.google.com/base/feeds/snippets/18430618972729825710,google
493,b000exw51k,amazon
493,http://www.google.com/base/feeds/snippets/18190434268931466210,google
493,b000ffcdim,amazon
493,http://www.google.com/base/feeds/snippets/6804198758936861643,google
493,http://www.google.com/base/feeds/snippets/13298644336068097806,google
494,b000ezmxcy,amazon
494,http://www.google.com/base/feeds/snippets/17440820469218114890,google
495,b000ezmxz6,amazon
495,http://www.google.com/base/feeds/snippets/18127050167172376780,google
496,b000ezp0n8,amazon
496,http://www.google.com/base/feeds/snippets/17907379108807127194,google
497,b000f4ei40,amazon
497,http://www.google.com/base/feeds/snippets/5235601774209920453,google
497,http://www.google.com/base/feeds/snippets/15947453625134334280,google
497,http://www.google.com/base/feeds/snippets/17972160650826336548,google
498,b000f613x2,amazon
498,http://www.google.com/base/feeds/snippets/18428018889032699615,google
499,b000f7bps4,amazon
499,http://www.google.com/base/feeds/snippets/12516109834871224117,google
500,b000f7gysa,amazon
500,http://www.google.com/base/feeds/snippets/16702887737767240197,google
501,b000f7ixx4,amazon
501,http://www.google.com/base/feeds/snippets/18416260775952371893,google
502,b000fa5ens,amazon
502,http://www.google.com/base/feeds/snippets/18384136689746651786,google
503,b000fabege,amazon
503,http://www.google.com/base/feeds/snippets/17453864721509833307,google
504,b000fb9w3a,amazon
504,http://www.google.com/base/feeds/snippets/17941162981056466173,google
505,b000fbgaia,amazon
