id_A,id_B,certificate_score,evidence_count,witness_path,region_size
b000g1gaac,http://www.google.com/base/feeds/snippets/10584509515076384561,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000g1gaac,http://www.google.com/base/feeds/snippets/11499682706399649004,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000gv8u32,http://www.google.com/base/feeds/snippets/10584509515076384561,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000gv8u32,http://www.google.com/base/feeds/snippets/11499682706399649004,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000h229d2,http://www.google.com/base/feeds/snippets/18406000514365649458,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000h241x8,http://www.google.com/base/feeds/snippets/18395787464051623418,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000h241x8,http://www.google.com/base/feeds/snippets/18406000514365649458,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000hhvbdq,http://www.google.com/base/feeds/snippets/18395787464051623418,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000hi1i6u,http://www.google.com/base/feeds/snippets/18395787464051623418,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000hi1i6u,http://www.google.com/base/feeds/snippets/18406000514365649458,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000in8mj0,http://www.google.com/base/feeds/snippets/10584509515076384561,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000in8mj0,http://www.google.com/base/feeds/snippets/11499682706399649004,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000jgw9ae,http://www.google.com/base/feeds/snippets/13494199552150418325,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000m6wlyk,http://www.google.com/base/feeds/snippets/18395787464051623418,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000m6wlyk,http://www.google.com/base/feeds/snippets/18406000514365649458,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000m6xk4k,http://www.google.com/base/feeds/snippets/18395787464051623418,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000m6xk4k,http://www.google.com/base/feeds/snippets/18406000514365649458,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000om7diq,http://www.google.com/base/feeds/snippets/251538724524961694,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000om7diq,http://www.google.com/base/feeds/snippets/272319572293073318,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000qv5xqy,http://www.google.com/base/feeds/snippets/10584509515076384561,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000ra5bmk,http://www.google.com/base/feeds/snippets/10584509515076384561,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000ra5bmk,http://www.google.com/base/feeds/snippets/11499682706399649004,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000ra77bs,http://www.google.com/base/feeds/snippets/18395787464051623418,5.75,4,strong_rescue::block_id|categorical_value|digit_signature|field_presence,1
b000h24200,http://www.google.com/base/feeds/snippets/16555691540653957564,5.742976,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000fzz73u,http://www.google.com/base/feeds/snippets/11404711258824251475,5.702197,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000ap0h94,http://www.google.com/base/feeds/snippets/8297561352061109811,5.693229,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000nkklwe,http://www.google.com/base/feeds/snippets/16679606764474753015,5.690205,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hcv1ky,http://www.google.com/base/feeds/snippets/16914654163317894962,5.678334,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00094oszk,http://www.google.com/base/feeds/snippets/13711624573601150378,5.677664,3,strong_rescue::categorical_value|digit_signature|rare_token,1
b000emcays,http://www.google.com/base/feeds/snippets/14408228833860913735,5.667406,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000gcbov6,http://www.google.com/base/feeds/snippets/10686405526722482213,5.66611,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000b0gzu8,http://www.google.com/base/feeds/snippets/12604725900103506627,5.65851,3,strong_rescue::block_id|digit_signature|prefix_pair,1
b00005ljem,http://www.google.com/base/feeds/snippets/15805199955650040141,5.657077,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000jx3mx0,http://www.google.com/base/feeds/snippets/8642411099663690660,5.656061,3,strong_rescue::categorical_value|digit_signature|rare_token,1
b000b85aag,http://www.google.com/base/feeds/snippets/17070501717470514063,5.656038,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000emcays,http://www.google.com/base/feeds/snippets/12529742146723962236,5.655814,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000jx1on0,http://www.google.com/base/feeds/snippets/15203405883423315352,5.655601,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000a0s3x6,http://www.google.com/base/feeds/snippets/12881520717684354638,5.655179,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0002x9a1u,http://www.google.com/base/feeds/snippets/15577341303347278445,5.654791,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hcu7b8,http://www.google.com/base/feeds/snippets/13830033675761129549,5.651485,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0000c6eol,http://www.google.com/base/feeds/snippets/10595032077010116055,5.650778,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00005bigp,http://www.google.com/base/feeds/snippets/18371416588940021581,5.65,3,strong_rescue::categorical_value|digit_signature|rare_token,1
b0000ycfdq,http://www.google.com/base/feeds/snippets/15052254484804072386,5.65,3,strong_rescue::categorical_value|digit_signature|rare_token,1
b0006aao96,http://www.google.com/base/feeds/snippets/11345298028198994682,5.65,3,strong_rescue::categorical_value|digit_signature|rare_token,1
b00099xdpq,http://www.google.com/base/feeds/snippets/6239309275726276581,5.65,4,strong_rescue::block_id|digit_signature|field_presence|rare_token,1
b000bufcn4,http://www.google.com/base/feeds/snippets/7954126691882273345,5.65,3,strong_rescue::categorical_value|digit_signature|rare_token,1
b000ffsgga,http://www.google.com/base/feeds/snippets/18369084649906907316,5.65,4,strong_rescue::block_id|digit_signature|field_presence|rare_token,1
b000cszg2m,http://www.google.com/base/feeds/snippets/11018448213893210660,5.649279,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0001db6i6,http://www.google.com/base/feeds/snippets/10660504290225800201,5.649242,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000etjjae,http://www.google.com/base/feeds/snippets/17959996912794551625,5.649042,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000feyg7o,http://www.google.com/base/feeds/snippets/17959996912794551625,5.647494,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000p9cr66,http://www.google.com/base/feeds/snippets/16610365930217257008,5.646255,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0009yegpc,http://www.google.com/base/feeds/snippets/9505595690175506725,5.645819,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000p9cr66,http://www.google.com/base/feeds/snippets/14483698650009848252,5.644397,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000rsk7k8,http://www.google.com/base/feeds/snippets/15937975832085771486,5.643035,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000b45pkk,http://www.google.com/base/feeds/snippets/13804410937823415271,5.642587,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000ic4f1u,http://www.google.com/base/feeds/snippets/13637950682292849732,5.641194,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hcv1ky,http://www.google.com/base/feeds/snippets/12068923163500219493,5.640032,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000bs2vzs,http://www.google.com/base/feeds/snippets/10662427062723563235,5.639157,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000bsf02e,http://www.google.com/base/feeds/snippets/10662427062723563235,5.639062,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000m9c70k,http://www.google.com/base/feeds/snippets/18430618972729825710,5.638466,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000tdgyks,http://www.google.com/base/feeds/snippets/13830033675761129549,5.637525,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000rsk7k8,http://www.google.com/base/feeds/snippets/17104623549372310375,5.635786,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000rlqnr6,http://www.google.com/base/feeds/snippets/534612205120966482,5.635445,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000bsf1iw,http://www.google.com/base/feeds/snippets/10662427062723563235,5.63517,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000byruai,http://www.google.com/base/feeds/snippets/18365358438027236949,5.634904,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000ep3gei,http://www.google.com/base/feeds/snippets/10660504290225800201,5.634835,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000fkd3cc,http://www.google.com/base/feeds/snippets/14815121291893978017,5.634542,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000bsf1iw,http://www.google.com/base/feeds/snippets/14850746046276671647,5.634446,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000jx84va,http://www.google.com/base/feeds/snippets/12203635138191657547,5.634075,4,strong_rescue::block_id|categorical_value|long_pair|token_skeleton,1
b000ic4f1u,http://www.google.com/base/feeds/snippets/9997282084409978802,5.633544,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000cszg2m,http://www.google.com/base/feeds/snippets/14026530647369935140,5.63321,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000e6mjig,http://www.google.com/base/feeds/snippets/3377135321507891586,5.632637,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000cabe44,http://www.google.com/base/feeds/snippets/18430618972729825710,5.632451,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000f613x2,http://www.google.com/base/feeds/snippets/8297561352061109811,5.632441,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000egidue,http://www.google.com/base/feeds/snippets/13775362651326388438,5.632096,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000lu89xy,http://www.google.com/base/feeds/snippets/8524288977169655479,5.630707,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000m9c70k,http://www.google.com/base/feeds/snippets/17609701155190930707,5.630021,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000iflerk,http://www.google.com/base/feeds/snippets/17681058109189258735,5.629815,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000h24200,http://www.google.com/base/feeds/snippets/14130771147505120755,5.629003,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000exs47y,http://www.google.com/base/feeds/snippets/15975701052663506085,5.628932,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000ihxoa8,http://www.google.com/base/feeds/snippets/18407763828897928168,5.628357,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000067vpa,http://www.google.com/base/feeds/snippets/16146349805118916421,5.628039,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000bs5icq,http://www.google.com/base/feeds/snippets/10563522754094993865,5.627838,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00076ywii,http://www.google.com/base/feeds/snippets/13207417477948524791,5.627376,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0000dk573,http://www.google.com/base/feeds/snippets/13207417477948524791,5.627224,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000egidue,http://www.google.com/base/feeds/snippets/16095449252075583329,5.626119,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000cabe44,http://www.google.com/base/feeds/snippets/13221664962106693367,5.626086,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000crx79w,http://www.google.com/base/feeds/snippets/747800619686534084,5.626076,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000j5lgg8,http://www.google.com/base/feeds/snippets/16146349805118916421,5.624824,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0000dk573,http://www.google.com/base/feeds/snippets/16354170032183470835,5.624785,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000g3mer8,http://www.google.com/base/feeds/snippets/14422501512598647667,5.624583,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000feyg7o,http://www.google.com/base/feeds/snippets/18430618972729825710,5.623596,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000etjjae,http://www.google.com/base/feeds/snippets/17758768496498527800,5.62339,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000gcbov6,http://www.google.com/base/feeds/snippets/3377135321507891586,5.622938,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000ihxoa8,http://www.google.com/base/feeds/snippets/17104623549372310375,5.622605,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0000c6eol,http://www.google.com/base/feeds/snippets/17298610841039937504,5.622382,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000bs5ibm,http://www.google.com/base/feeds/snippets/9463842250533836611,5.622153,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000bs5ibm,http://www.google.com/base/feeds/snippets/9551528510942983552,5.622144,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0002itt84,http://www.google.com/base/feeds/snippets/18430618972729825710,5.62191,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000abapo0,http://www.google.com/base/feeds/snippets/11404711258824251475,5.621787,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0009yegpc,http://www.google.com/base/feeds/snippets/11404711258824251475,5.62085,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000iflerk,http://www.google.com/base/feeds/snippets/12794387524239668290,5.619875,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000jbxxtk,http://www.google.com/base/feeds/snippets/7096777439591011451,5.619579,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000j6ddrw,http://www.google.com/base/feeds/snippets/18430618972729825710,5.619543,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0006aao96,http://www.google.com/base/feeds/snippets/17177110661893930612,5.619381,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000byruai,http://www.google.com/base/feeds/snippets/13616236861396817271,5.619065,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000ra5bl6,http://www.google.com/base/feeds/snippets/17681058109189258735,5.618426,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000g3mer8,http://www.google.com/base/feeds/snippets/14830820563329246349,5.618325,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000crx79w,http://www.google.com/base/feeds/snippets/16367718812617097914,5.618257,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000h25yse,http://www.google.com/base/feeds/snippets/11972925909028080525,5.618034,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000j6ddrw,http://www.google.com/base/feeds/snippets/11222828193511177217,5.618006,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000h229hi,http://www.google.com/base/feeds/snippets/11972925909028080525,5.617928,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000exs47y,http://www.google.com/base/feeds/snippets/13023052343955574084,5.617763,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0009jgv6o,http://www.google.com/base/feeds/snippets/5249679343559628087,5.617579,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000bypfu0,http://www.google.com/base/feeds/snippets/13023052343955574084,5.616918,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0006b64v2,http://www.google.com/base/feeds/snippets/17708460496974727302,5.616783,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000euhiug,http://www.google.com/base/feeds/snippets/18382903514613113420,5.616462,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0000c4m1w,http://www.google.com/base/feeds/snippets/11370221534991328045,5.61643,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000dz9yoa,http://www.google.com/base/feeds/snippets/18411497537643606746,5.616293,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000lptgc2,http://www.google.com/base/feeds/snippets/18208299912051953630,5.616114,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000dz9yoa,http://www.google.com/base/feeds/snippets/7301206683390188373,5.615965,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0000899lt,http://www.google.com/base/feeds/snippets/10038743045474083285,5.61588,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0002itt84,http://www.google.com/base/feeds/snippets/13830033675761129549,5.615029,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0000aka82,http://www.google.com/base/feeds/snippets/14058642474941591867,5.614848,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00076ywii,http://www.google.com/base/feeds/snippets/16354170032183470835,5.614802,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0001o04tw,http://www.google.com/base/feeds/snippets/7739419455751524618,5.613894,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00008wq9i,http://www.google.com/base/feeds/snippets/18384280629938052082,5.613489,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0007d8r5k,http://www.google.com/base/feeds/snippets/12905177887993533095,5.613432,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00076ywj2,http://www.google.com/base/feeds/snippets/14072345451146298030,5.613387,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0001ipy66,http://www.google.com/base/feeds/snippets/16452108546715101414,5.6131,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000rlqnr6,http://www.google.com/base/feeds/snippets/13673799320876526338,5.612758,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0007d8r5k,http://www.google.com/base/feeds/snippets/5249679343559628087,5.612541,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hpjgw6,http://www.google.com/base/feeds/snippets/9505595690175506725,5.612162,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0002b0qfg,http://www.google.com/base/feeds/snippets/13683578637114771147,5.612075,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000feygds,http://www.google.com/base/feeds/snippets/16245025770098639350,5.611876,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000jvimau,http://www.google.com/base/feeds/snippets/2828778266734579385,5.611719,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0002bqqtq,http://www.google.com/base/feeds/snippets/12546664403196501542,5.61155,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000feygds,http://www.google.com/base/feeds/snippets/16853652794719715498,5.611072,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0000aka82,http://www.google.com/base/feeds/snippets/10688959294324458483,5.610323,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0007d8esa,http://www.google.com/base/feeds/snippets/10568264795540984053,5.610062,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000b85aag,http://www.google.com/base/feeds/snippets/4338535513080457819,5.609971,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000fzz730,http://www.google.com/base/feeds/snippets/12453672105653412076,5.60918,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0002b0qfg,http://www.google.com/base/feeds/snippets/12794387524239668290,5.60898,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000jbxxtk,http://www.google.com/base/feeds/snippets/18430618972729825710,5.608859,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00030fsyk,http://www.google.com/base/feeds/snippets/6211803433079872717,5.608356,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hpjgw6,http://www.google.com/base/feeds/snippets/12453672105653412076,5.608089,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00006iqth,http://www.google.com/base/feeds/snippets/712876185653102576,5.608029,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00030fsyk,http://www.google.com/base/feeds/snippets/14951575456107486059,5.607684,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000jlj0cy,http://www.google.com/base/feeds/snippets/14830820563329246349,5.607152,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0001zjrus,http://www.google.com/base/feeds/snippets/13776469109811872414,5.607144,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0001zjrus,http://www.google.com/base/feeds/snippets/15203405883423315352,5.607048,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000p9eqva,http://www.google.com/base/feeds/snippets/13211091898632076915,5.60665,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000jvimau,http://www.google.com/base/feeds/snippets/13773294714940805969,5.60626,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00008wq9i,http://www.google.com/base/feeds/snippets/11404711258824251475,5.605794,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hus51e,http://www.google.com/base/feeds/snippets/16914654163317894962,5.605429,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000ieaplw,http://www.google.com/base/feeds/snippets/18382903514613113420,5.605234,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0000afwwl,http://www.google.com/base/feeds/snippets/12116763117328044444,5.605196,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000fu3dn6,http://www.google.com/base/feeds/snippets/12546664403196501542,5.604889,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000euhiug,http://www.google.com/base/feeds/snippets/13725607155690879229,5.604447,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hus51e,http://www.google.com/base/feeds/snippets/13776469109811872414,5.604431,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000qjrska,http://www.google.com/base/feeds/snippets/18361049495253997434,5.604179,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00007kh02,http://www.google.com/base/feeds/snippets/4058027556169196919,5.604075,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000qjrska,http://www.google.com/base/feeds/snippets/13406943818082568337,5.603864,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000fzxipo,http://www.google.com/base/feeds/snippets/11404711258824251475,5.603489,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000h1df7w,http://www.google.com/base/feeds/snippets/15392591793494799518,5.603378,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000g017kg,http://www.google.com/base/feeds/snippets/11404711258824251475,5.603348,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hhvb9k,http://www.google.com/base/feeds/snippets/12546664403196501542,5.602989,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000v7rij8,http://www.google.com/base/feeds/snippets/18427202789383020961,5.602884,3,strong_rescue::block_id|digit_signature|rare_token,1
b0007iqg3a,http://www.google.com/base/feeds/snippets/9505595690175506725,5.602785,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hhvb9k,http://www.google.com/base/feeds/snippets/15975701052663506085,5.602727,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hcu7b8,http://www.google.com/base/feeds/snippets/120530118247554984,5.602407,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hvxix8,http://www.google.com/base/feeds/snippets/16012614980599950455,5.600966,3,strong_rescue::block_id|digit_signature|prefix_pair,1
b00002cf7w,http://www.google.com/base/feeds/snippets/12958721621590299185,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00004vx3p,http://www.google.com/base/feeds/snippets/10105070429318394420,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00004vx3p,http://www.google.com/base/feeds/snippets/12453672105653412076,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00005bigp,http://www.google.com/base/feeds/snippets/10105070429318394420,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00006gxbz,http://www.google.com/base/feeds/snippets/18395637668335924867,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00006gxbz,http://www.google.com/base/feeds/snippets/18405058220481329541,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00006oaqv,http://www.google.com/base/feeds/snippets/10105070429318394420,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00006oaqv,http://www.google.com/base/feeds/snippets/12453672105653412076,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00008kisz,http://www.google.com/base/feeds/snippets/14982952588732100452,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00008kisz,http://www.google.com/base/feeds/snippets/16082214750107850450,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000099107,http://www.google.com/base/feeds/snippets/10105070429318394420,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000099107,http://www.google.com/base/feeds/snippets/11404711258824251475,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0000afwwl,http://www.google.com/base/feeds/snippets/12105115514315351902,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0001bfdau,http://www.google.com/base/feeds/snippets/10568264795540984053,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0001bfdau,http://www.google.com/base/feeds/snippets/13073124447528843542,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0002bqqtq,http://www.google.com/base/feeds/snippets/12794387524239668290,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0002bqs8u,http://www.google.com/base/feeds/snippets/16303142874832927783,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0002cu240,http://www.google.com/base/feeds/snippets/11074001228753734927,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0006b64v2,http://www.google.com/base/feeds/snippets/15937975832085771486,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b00099xdpq,http://www.google.com/base/feeds/snippets/11711993756559182415,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0009i9tqy,http://www.google.com/base/feeds/snippets/14982952588732100452,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b0009yx9bo,http://www.google.com/base/feeds/snippets/14982952588732100452,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000bi641a,http://www.google.com/base/feeds/snippets/17180557293748751234,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000bypfu0,http://www.google.com/base/feeds/snippets/12794387524239668290,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000e0f3yo,http://www.google.com/base/feeds/snippets/12546664403196501542,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000e0f3yo,http://www.google.com/base/feeds/snippets/12794387524239668290,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000ecqxjq,http://www.google.com/base/feeds/snippets/17180557293748751234,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000ezmxcy,http://www.google.com/base/feeds/snippets/8524288977169655479,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000fu3dn6,http://www.google.com/base/feeds/snippets/12794387524239668290,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000ga99tm,http://www.google.com/base/feeds/snippets/14982952588732100452,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000ga99tm,http://www.google.com/base/feeds/snippets/17409160117322953940,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000h1df7w,http://www.google.com/base/feeds/snippets/18100099283119840324,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hjott2,http://www.google.com/base/feeds/snippets/12546664403196501542,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hjott2,http://www.google.com/base/feeds/snippets/13023052343955574084,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hlp5wa,http://www.google.com/base/feeds/snippets/13665841494141374823,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000hlp5wa,http://www.google.com/base/feeds/snippets/13790583229215655168,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
b000ibfix0,http://www.google.com/base/feeds/snippets/18429981645856636611,5.6,3,strong_rescue::block_id|categorical_value|digit_signature,1
